cLO_pT,cLO_phi,cLO_eta,c_pT,c_phi,c_eta,chad_pT,chad_phi,chad_eta,cbarLO_pT,cbarLO_phi,cbarLO_eta,cbar_pT,cbar_phi,cbar_eta,cbarhad_pT,cbarhad_phi,cbarhad_eta,d1_pT,d1_phi,d1_eta,d1bar_pT,d1bar_phi,d1bar_eta,d2_pT,d2_phi,d2_eta,d2bar_pT,d2bar_phi,d2bar_eta,d3_pT,d3_phi,d3_eta,d3bar_pT,d3bar_phi,d3bar_eta,d4_pT,d4_phi,d4_eta,d4bar_pT,d4bar_phi,d4bar_eta,multiplicity,chad_cone_mult,chad_ptcone,cbarhad_cone_mult,cbarhad_ptcone
2.93776,-0.763395,-4.46791,2.75918,-1.27754,-4.26101,2.1542,-1.30864,-4.5956,2.93776,2.3782,-6.46818,3.39313,1.95139,-6.132,2.82492,2.11704,-5.99259,0.857891,-1.77811,-5.14645,1.63364,2.22307,-5.44349,1.44233,-1.03619,-3.82308,1.21284,1.97401,-6.43172,0.406392,-0.975397,-4.22308,1.03698,-1.06,-3.60778,1.07155,2.07444,-6.38156,0.181828,1.3419,-6.49508,220,4,1.5856,4,3.49174
2.00499,3.10781,-6.08281,2.46646,3.08123,-5.83761,1.73821,3.10617,-6.50264,2.00499,-0.0337786,-5.38519,1.74382,-0.0532698,-5.43185,0.78943,-0.861024,-5.94308,0.823589,-2.94852,-7.04787,0.4733,-2.41237,-5.06998,0.95444,2.90944,-5.40208,0.912514,-0.315837,-5.50998,0.186326,2.75793,-6.12031,0.770761,2.94593,-5.1044,0.19564,-0.687407,-6.14663,0.733672,-0.218867,-5.20853,96,3,0.941329,2,0.28362
0.985939,-0.391938,-8.2072,1.02453,-1.01007,-8.19935,1.21714,-1.25626,-8.81376,0.985939,2.74966,-6.74565,0.604686,-2.3331,-6.89309,0.762558,-1.97436,-6.43406,1.37332,-0.800619,-8.01154,0.761716,-2.07541,-6.37376,0.604528,-2.85363,-8.80866,0.0769873,-0.465014,-5.90618,0.0764667,1.96364,-9.53688,0.601351,-2.72683,-8.5101,0.197473,1.23204,-4.18451,0.220797,-1.55635,-4.23948,78,0,0,1,0.761716
0.760595,-2.15352,-4.87703,0.477938,-1.74774,-5.235,0.727937,0.220571,-6.17372,0.760595,0.988073,-6.15685,1.20182,0.458808,-5.76298,1.08156,0.50688,-5.77728,0.945811,1.37568,-5.40846,0.894608,0.00536197,-4.75338,0.931878,-0.969826,-4.99932,0.52274,1.47313,-6.15183,0.389787,-0.668259,-4.54658,0.57153,-1.17381,-5.179,0.0185645,-1.92182,-7.35862,0.540731,1.46452,-5.99162,64,1,0.440921,3,0.735994
0.596141,-2.95383,-8.4245,0.426065,-2.46922,-8.76377,0.596389,-2.85876,-9.41555,0.596141,0.187762,-6.6507,0.737855,-0.38402,-6.48435,0.665882,0.321328,-6.42602,1.06512,2.74096,-8.5281,0.519966,2.77559,-5.58596,0.710681,-0.959145,-7.91112,1.11759,0.021668,-5.49711,0.349242,-0.641851,-8.23392,0.394229,-1.23918,-7.36519,0.779509,-0.154687,-5.26086,0.375928,0.394003,-5.78652,77,0,0,1,0.375928
1.77486,-0.907943,4.7226,3.16524,-1.12715,4.39274,1.878,-1.19825,4.59861,1.77486,2.23365,5.33297,1.41065,2.53069,5.32666,1.36473,2.49159,5.99344,1.9466,-1.18946,4.49307,0.156,1.53216,6.50257,0.0706372,2.1882,5.18054,1.28157,2.59143,5.84535,0.0642779,0.616892,5.14067,0.0955298,2.92627,2.80756,1.02862,2.44076,5.7777,0.306361,3.11962,5.88967,103,2,2.01123,5,2.17843
0.878851,0.23473,1.54663,0.621786,-0.164555,1.824,0.935082,-0.345487,0.720916,0.878851,-2.90686,3.3957,1.68944,-3.02953,2.78042,0.694249,-3.03546,4.18371,1.32009,-0.190048,0.677672,0.642079,-2.75323,2.83992,0.421897,-2.9814,-0.522494,0.194921,2.08624,5.17867,0.441952,-2.6914,-0.391989,0.126386,1.71832,-0.407179,0.257555,2.94263,4.25603,0.196332,0.649184,4.42692,36,2,1.61992,3,0.391473
0.160897,-1.3515,-8.66567,0.609389,0.883516,-7.24922,0.331564,0.427722,-8.04438,0.160897,1.79009,-7.08121,0.636956,0.320316,-5.72403,0.835225,0.437044,-5.02555,0.657649,2.45669,-6.28487,0.445686,0.741366,-5.55793,0.857514,-0.330768,-6.6765,0.43122,0.122169,-3.29384,0.232889,-0.242114,-6.06409,0.625879,-0.363719,-6.83214,0.089717,1.17399,-2.70967,0.394489,-0.0766171,-3.26007,83,0,0,1,0.445686
1.62811,2.23864,7.85909,1.43572,2.75863,7.76363,2.25508,2.00076,7.87071,1.62811,-0.902954,6.80124,2.36103,-1.15439,6.83677,0.964165,-1.73963,7.1914,2.14407,1.69587,7.52098,0.641076,2.84584,6.96964,0.676974,-3.02688,7.96482,1.22355,-1.19309,6.19247,0.344721,2.81035,7.45263,0.395019,-2.64097,8.13952,1.10289,-1.22327,6.1999,0.125647,-0.925081,6.08136,75,1,2.14407,2,0.421448
1.58529,3.03883,-8.05842,0.913479,-3.10065,-8.59802,1.17273,2.9364,-9.25374,1.58529,-0.102759,-4.70555,1.1985,1.26475,-4.68569,0.648723,0.962429,-4.80003,1.62499,2.86683,-8.67629,1.18275,0.430285,-3.70298,0.462341,-0.452002,-8.68035,0.705253,3.08631,-3.77952,0.498153,-0.298001,-8.33514,0.082061,-2.39597,-8.96983,0.683663,-3.09653,-3.53309,0.072919,1.86589,-4.63193,59,1,1.62499,1,0.307008
6.45309,-3.01368,2.4311,4.04772,3.10475,1.97488,5.05384,-3.13958,1.70738,6.45309,0.127916,4.2458,4.39944,-0.336093,4.41454,2.70584,-0.278607,4.33853,1.34852,-2.71004,1.74936,1.38308,-0.669441,3.86251,3.8688,2.99794,1.65145,1.52122,0.0750885,4.53244,1.98115,3.02158,1.74694,1.88878,2.97314,1.54065,0.37048,-0.300201,4.33432,1.18433,0.190002,4.55992,251,3,2.66809,10,7.07036
1.18941,2.83263,8.26007,1.2569,2.84492,8.15832,1.08287,-3.05858,8.11229,1.18941,-0.308961,6.29426,0.643481,-1.22904,6.46888,1.39765,0.251011,5.87085,0.971938,2.15335,7.49408,1.59709,0.654928,5.28058,1.05307,-2.11413,7.47914,0.631687,-1.4323,5.66193,0.292095,-1.56177,7.2679,0.818881,-2.3024,7.47634,0.293408,-1.82877,6.02365,0.378401,-1.1282,5.07505,73,0,0,3,0.185006
1.44763,-0.960068,5.90265,2.30793,-1.14868,5.62643,2.16433,-0.918299,5.75005,1.44763,2.18152,2.82092,1.01785,2.73695,2.95035,0.440908,-3.11443,3.17717,2.41334,-0.925296,5.46373,0.612784,1.62737,2.64565,0.249523,2.15557,6.09373,0.744323,-2.14789,1.08931,0.119843,-1.81849,5.87755,0.341873,1.89331,5.28961,0.16067,-2.31757,0.303079,0.586588,-2.10162,1.2426,93,2,2.57181,0,0
1.10263,1.24914,1.17671,1.22112,2.4067,1.20918,0.618659,2.33947,0.627043,1.10263,-1.89246,2.66126,1.75924,-1.66948,2.16332,1.12403,-1.7898,3.22271,0.637006,1.9405,-0.80933,0.659754,2.91247,2.94074,0.249479,-2.50026,2.08459,1.30909,-1.26163,2.49181,0.0946232,1.72251,2.52549,0.30561,-2.22349,1.08402,0.980899,-1.12947,2.32046,0.360701,-1.62812,2.78484,83,0,0,2,0.436034
3.18536,-2.76046,1.26798,3.03578,-3.10393,1.33239,1.90197,-3.00606,1.72989,3.18536,0.381137,2.15877,2.88468,0.96906,2.00699,2.77133,0.895672,2.07693,0.767493,-2.20972,1.24784,1.91533,0.459683,1.78519,1.47135,2.89504,1.71811,1.31371,1.55895,2.10961,1.34445,2.8518,1.64725,0.140717,-2.96234,2.16881,1.19739,1.61565,2.08243,0.136335,1.03797,2.19862,85,1,0.140717,4,2.40831
1.74086,-1.45662,0.649598,2.53441,-0.724497,0.618363,3.22241,-0.902114,0.883428,1.74086,1.68497,0.601092,1.95738,0.881669,1.21303,1.33133,0.725275,1.0126,1.03838,-1.20481,0.382614,1.31934,0.3008,1.06248,2.25261,-0.764264,1.05007,0.558481,2.06285,-0.160835,0.33722,-0.449587,0.990608,1.93476,-0.818236,1.05237,0.491239,2.39666,-0.200864,0.186569,1.02231,0.0488949,173,9,4.31097,4,2.18077
1.43695,-1.16362,-0.146399,2.34157,-1.33516,-0.111008,1.41788,-1.21456,0.854836,1.43695,1.97798,0.178311,0.805591,2.32103,-0.137141,0.742952,2.62347,-1.50692,0.953738,-0.691678,1.28593,0.548793,0.326405,-0.79934,0.759479,-1.8924,-0.296323,1.18097,2.97831,-0.836497,0.574625,-1.76456,0.0220812,0.203208,-2.26122,-1.00712,0.853948,2.93287,-0.588205,0.330187,3.09605,-1.32227,89,3,1.43729,1,0.330187
1.45743,-1.83043,2.8021,1.83287,-0.768064,2.8557,1.12968,-0.740832,2.99742,1.45743,1.31116,4.92782,2.44887,0.353299,4.62633,0.910611,0.375133,6.22748,1.27553,-1.36708,2.23183,1.08886,1.28078,5.45889,0.753761,0.701986,2.66965,0.88934,-0.924055,5.44277,0.61933,0.683699,2.27113,0.13501,0.785964,3.5905,0.795984,-0.806063,5.4103,0.136233,-1.68252,5.3057,128,2,0.881273,5,1.6516
1.20427,1.21189,3.45835,1.71998,2.1147,3.23465,1.14279,2.31424,4.34805,1.20427,-1.92971,2.68475,2.08661,-2.55557,2.85143,1.69584,-2.09899,2.78062,1.31879,1.67478,3.78302,1.65824,-1.65065,2.28268,0.791539,-2.50519,3.64972,0.746496,2.88669,2.70919,0.362608,-3.08824,3.5249,0.528033,-2.11746,3.53675,0.567656,-3.11768,2.3958,0.254387,2.2254,2.97715,98,1,0.349288,1,1.65824
0.186423,-0.326952,-8.44644,0.679412,0.279104,-7.15154,0.719313,0.277864,-7.77839,0.186423,2.81464,-6.6246,0.396534,-1.8241,-5.94236,0.508212,-0.901761,-5.60012,0.269108,-2.83266,-7.28844,0.815191,-2.30786,-4.73795,0.988327,0.286322,-7.20034,0.887112,0.233139,-3.91254,0.337205,0.842022,-7.29036,0.724053,0.0380967,-7.04416,0.0695226,-0.639713,-4.33644,0.844116,0.296284,-3.83472,50,1,0.544964,2,0.93201
2.12598,1.95947,-5.00077,3.35001,2.63879,-5.07939,1.9602,2.60497,-5.12052,2.12598,-1.18212,-7.21994,2.21807,-1.51059,-7.02749,1.79919,-1.60206,-7.47005,0.977226,2.17731,-4.48469,2.04012,-1.42283,-7.13715,1.14511,2.96675,-5.3516,0.419106,2.59032,-7.25125,0.126041,-2.68709,-5.88486,1.04585,2.89575,-5.2345,0.230151,1.69075,-7.28172,0.329601,-3.11434,-6.65646,92,2,1.08581,2,2.67919
1.07745,2.72963,-5.95387,0.767174,-2.7983,-6.52096,1.03792,-2.78969,-6.77862,1.07745,-0.411959,-3.44272,0.117199,2.31176,-5.24884,0.343236,2.0851,-3.92418,0.629255,-2.53282,-5.77971,0.998189,2.6838,-2.16886,0.458112,3.13702,-7.34381,0.740371,-0.193449,-2.47636,0.277895,2.33899,-7.21594,0.330666,-2.50052,-6.90668,0.300725,-0.857841,-2.23791,0.536662,0.15933,-2.41544,69,1,0.330666,0,0
0.828378,0.745339,-8.83287,0.992542,0.548467,-8.61714,1.21721,0.620512,-9.15929,0.828378,-2.39625,-7.28235,1.02998,-2.5536,-7.21489,0.836295,-2.93939,-6.79336,0.850965,1.39149,-9.28607,1.15623,-2.7808,-5.60131,0.848481,-0.153312,-7.94222,0.355849,0.741031,-7.10355,0.15724,0.735681,-7.98285,0.759269,-0.314808,-7.83887,0.35273,0.388214,-6.34881,0.12439,2.11073,-7.52727,80,0,0,1,0.0293225
1.50627,2.01428,-5.60388,1.36114,1.89912,-5.76645,1.07803,1.84972,-6.63214,1.50627,-1.12732,-4.96778,1.43474,-1.10547,-4.89279,1.05206,-1.21421,-4.855,0.204871,-0.556903,-6.80249,0.899931,-1.00417,-4.93979,1.23766,1.96095,-6.23872,0.25448,-2.04332,-3.59989,1.15423,1.93932,-6.20906,0.0873499,2.25073,-6.53241,0.303472,-1.44436,-2.81291,0.171134,2.69148,-3.21817,67,2,1.24158,2,0.95027
2.09517,2.74447,-1.94782,2.83418,-2.65918,-1.99102,1.78918,-2.51924,-1.80691,2.09517,-0.397124,-3.56298,2.04115,-0.706085,-3.52845,1.90128,-0.344782,-3.60399,0.313655,-3.0548,-3.09856,2.04641,-0.152284,-3.38074,1.52785,-2.41428,-1.01599,0.405946,-2.18315,-3.17849,1.29778,-2.41191,-0.887794,0.230098,-2.42765,-1.56096,0.241707,-1.40698,-3.26655,0.288405,-2.81065,-2.47475,201,7,2.55109,4,2.85848
1.01582,-1.77151,-8.07159,1.05249,-2.07738,-7.95515,0.839943,-2.31986,-8.82149,1.01582,1.37008,-5.29375,2.32842,1.80361,-5.26829,1.8471,1.97413,-5.27507,0.541557,-2.21345,-7.71594,1.44897,2.49444,-4.72107,0.306888,-2.50841,-9.58827,0.931059,1.08948,-5.3609,0.331415,-2.96065,-8.80658,0.145089,-0.998234,-9.65577,0.877284,1.17244,-5.25295,0.0922494,0.181889,-5.8031,74,1,0.331415,0,0
1.37821,-0.913939,-3.59425,1.24955,-1.52287,-3.73528,1.72101,-1.81151,-4.0693,1.37821,2.22765,-3.30027,2.24608,2.68995,-2.7475,2.7911,2.68746,-2.58607,0.922005,-2.82863,-3.9236,1.12607,1.97924,-2.48729,1.46399,-1.24617,-3.60964,2.06977,3.04919,-2.43292,0.256006,-0.769125,-3.84663,1.24215,-1.34095,-3.52347,0.618458,2.75864,-2.45887,1.48782,-3.11463,-2.39721,216,3,1.03531,3,1.20496
1.15491,-2.51379,-8.59558,1.72004,-2.61154,-8.13678,2.47733,-2.58194,-8.32046,1.15491,0.627808,-5.95765,1.38419,0.0677813,-5.90293,1.78821,0.513915,-5.95014,1.81277,-2.737,-7.7574,1.71605,0.868444,-5.38205,0.741201,-2.19464,-8.98806,0.622,-0.765165,-6.22149,0.180474,-3.07998,-8.81955,0.642335,-1.97538,-8.90089,0.0860903,-1.12493,-5.82519,0.542269,-0.709243,-6.26092,134,2,2.05712,2,1.74257
1.55605,1.34202,3.97767,1.51351,1.5262,4.08387,0.758809,1.77956,4.03685,1.55605,-1.79957,4.72924,1.9875,-2.17335,4.44482,1.65322,-2.18183,5.01453,0.597677,2.34096,2.82204,1.93234,-2.11481,4.44904,0.406433,0.880273,4.39576,0.303734,1.39991,5.61837,0.159269,-0.457173,4.42227,0.400771,1.27725,3.89522,0.255925,0.464809,5.08283,0.255823,2.33555,5.11042,78,3,0.556507,2,1.97246
3.24344,2.84261,-1.07059,4.01716,-3.06964,-0.979016,3.94997,-2.8785,-1.30108,3.24344,-0.298981,0.580849,2.66241,-0.500438,0.701413,2.11141,-0.789155,1.05684,3.5499,-2.82738,-1.35314,1.10944,-1.01087,1.5654,0.443512,2.9833,-0.647018,1.05765,-0.556384,0.124888,0.200918,-3.06307,0.361103,0.252638,2.79563,-1.20043,0.107768,-1.2414,0.560047,0.976574,-0.486507,0.0704644,379,4,5.05264,10,5.79577
4.35501,-0.501424,-2.30743,7.08796,-1.21762,-2.1229,5.3732,-1.26261,-2.27118,4.35501,2.64017,-0.831924,3.6051,-2.74062,-0.616346,2.9824,-2.58302,-0.760986,1.79141,-1.38018,-2.64762,2.65349,-2.32258,-0.647861,3.60029,-1.2042,-2.00853,0.801207,2.6788,-0.744494,1.67018,-1.32347,-2.03292,1.95211,-1.10222,-1.97604,0.230284,-2.81748,-0.70862,0.659112,2.42877,-0.670693,147,6,6.11128,2,2.88378
0.268152,0.525871,-9.31947,0.1751,0.885734,-9.74193,0.703415,0.568113,-9.5672,0.268152,-2.61572,-7.46306,0.446472,3.13048,-7.00064,0.444893,2.22762,-6.65015,1.1136,0.937505,-8.29367,0.85181,-2.57193,-5.30388,0.52338,-1.69745,-9.27761,0.92603,1.06873,-5.22756,0.34704,-1.1651,-9.30419,0.285246,-2.36302,-8.7422,0.267412,1.36053,-5.74129,0.674324,0.954403,-4.88566,71,0,0,0,0
2.10785,-2.34674,1.30277,1.23657,-1.71519,1.67097,1.08901,-1.19921,2.87963,2.10785,0.794853,-0.281105,2.61664,0.299245,-0.44882,1.54837,1.03927,-0.658176,1.29627,-0.54783,2.24175,1.18449,1.57056,-0.957528,0.788057,-2.69615,2.23372,0.798774,0.189235,0.27366,0.627459,-2.46988,1.94548,0.225833,2.91404,2.58261,0.105268,1.18761,0.747183,0.747013,0.0705008,0.179949,107,0,0,2,1.48298
0.367492,-2.06671,-7.76878,0.725345,3.05721,-7.08904,0.445163,-2.89551,-8.39684,0.367492,1.07488,-5.63465,1.32271,1.06125,-4.91242,1.66725,0.881266,-4.59687,0.947212,-2.69903,-6.69457,0.440734,0.0265283,-5.48736,0.517957,0.61115,-7.75464,1.41749,1.11803,-3.72656,0.169006,-0.393204,-8.09667,0.450434,0.933298,-7.27933,1.21026,1.19591,-3.74057,0.230957,0.698142,-3.53234,71,0,0,1,0.08615
1.97992,1.0788,0.0365807,2.05633,1.38736,-0.00342509,1.72401,1.38701,0.507362,1.97992,-2.06279,-3.64836,1.27473,-0.922019,-3.93716,1.12535,-1.57218,-4.43321,0.432447,0.627402,-0.607101,1.52962,-1.44438,-3.94392,1.44153,1.59509,0.753362,0.437617,2.03115,-3.58799,1.33214,1.6171,0.753314,0.113559,1.33392,0.730335,0.473194,1.96684,-3.36255,0.0460656,-1.83155,-3.85358,106,3,1.79552,3,1.87823
0.789383,-2.16893,7.40795,0.796084,-2.40598,7.3936,0.863132,-2.25715,8.01179,0.789383,0.972666,5.48446,0.869183,0.96486,5.43369,0.70104,1.0301,5.64107,0.231173,-2.85514,9.17041,1.27104,0.720288,4.61186,0.684562,-2.06586,6.32502,0.640113,-2.76174,4.68868,0.405648,-1.76845,6.54688,0.31965,-2.44691,5.74043,0.557727,-2.60809,4.69434,0.123286,2.75668,4.24654,74,0,0,1,0.1052
2.77387,0.966973,0.0352125,2.41164,0.806296,0.208397,1.58782,0.915612,-0.147754,2.77387,-2.17462,0.138625,3.24226,-2.02432,0.048769,2.91168,-2.02505,0.28193,1.93633,0.873936,-0.0220429,2.57747,-1.921,0.00632846,0.356096,-2.45452,-0.517892,0.439183,-2.68059,1.37772,0.153066,-1.38937,0.387269,0.31214,-2.89792,-0.742228,0.201823,-2.68763,0.329383,0.23737,-2.6746,1.86496,92,3,2.06849,5,3.07243
1.47264,0.0911617,1.53871,1.56857,-0.403387,0.146201,2.3825,-0.509914,0.592917,1.47264,-3.05043,-2.95157,1.00148,-1.72798,-2.85675,0.941789,-1.81746,-3.74145,0.463762,-1.17331,1.55385,1.35932,-2.17372,-3.12288,2.03722,-0.369268,0.218737,0.578879,0.364497,-2.73358,1.00143,-0.206887,0.0880256,1.06138,-0.522403,0.333807,0.518427,0.53481,-2.27673,0.111079,-0.548024,-3.55194,181,3,2.82434,3,1.12438
1.18587,-0.560468,-8.19855,1.33614,-0.766839,-8.01205,1.22863,-0.684205,-8.52761,1.18587,2.58112,-6.76287,1.51273,2.6311,-6.77495,1.38052,2.34225,-6.63245,1.6101,-0.440803,-7.85222,0.62408,-2.59803,-6.83922,0.511999,-2.96571,-8.30337,1.38059,1.88626,-5.8207,0.106546,2.30058,-9.11705,0.464872,-2.76953,-7.76598,0.236028,2.43154,-5.90479,1.18513,1.78278,-5.76762,74,0,0,0,0
2.2677,2.66168,-3.63077,2.31441,2.634,-3.86974,1.0109,2.76055,-5.02502,2.2677,-0.479914,-4.17676,2.46499,-0.443936,-3.90656,2.45897,-0.356904,-3.86379,0.680826,1.91803,-5.22577,0.801219,-0.540675,-4.56733,0.754504,-2.78377,-3.58544,1.67764,-0.26952,-3.17247,0.105808,-2.43128,-3.206,0.656219,-2.83947,-3.62417,0.160857,-0.184012,-3.73695,1.51744,-0.278573,-3.08826,88,2,0.529009,1,0.160857
0.840608,-2.93214,-1.07953,0.507081,3.11618,-1.58778,0.353964,2.99893,-0.163375,0.840608,0.209453,1.42157,1.03354,0.994227,1.29517,1.00693,1.03402,0.448981,0.6333,0.117223,0.425398,0.325914,1.68198,-1.33824,0.979609,-3.11736,-0.336303,0.772534,0.776561,1.11089,0.532374,-3.04183,-0.67818,0.450547,3.07655,0.118852,0.0849649,0.86772,2.31063,0.687966,0.765318,0.811802,62,1,0.450547,1,0.687966
2.81378,-1.16196,0.915012,1.43983,-1.73298,1.22439,1.35882,-2.7867,1.65697,2.81378,1.97963,3.32997,3.30411,2.77993,3.22717,2.8606,3.11855,3.36616,1.4933,3.12877,0.953712,2.81375,-3.1036,3.03521,0.537937,-1.15144,1.91333,0.179365,1.8424,4.91125,0.478349,-0.824991,1.54478,0.175303,-2.21699,2.11058,0.287255,2.33174,4.00098,0.154057,-0.230757,4.02997,253,3,1.36509,6,2.03829
1.61166,-2.17012,-3.4712,2.34568,-2.14801,-2.87437,2.01278,-1.8348,-2.79637,1.61166,0.971469,-2.50743,1.29943,1.64304,-2.81145,0.727131,1.74417,-2.87486,1.68508,-1.76169,-2.90456,0.723212,-3.01304,-2.47211,0.354263,-2.1896,-1.84424,1.00231,0.939184,-1.51482,0.117578,-0.393787,-1.48875,0.397384,-2.48218,-1.49854,0.463829,0.628938,-1.15161,0.578234,1.18659,-1.68726,139,5,2.23377,1,0.311766
0.394877,-2.98719,-5.12781,1.64246,3.11961,-3.67269,1.02255,3.13137,-4.66883,0.394877,0.154399,-2.93417,0.945935,1.68323,-2.30016,1.43834,1.58077,-1.78027,0.433097,-1.51542,-4.155,0.992524,0.570884,-1.50667,1.13632,2.74123,-4.27131,1.23899,2.32626,-1.26306,0.642279,2.41728,-4.23552,0.56569,3.11101,-4.18065,0.536756,1.96062,-1.11752,0.762272,2.58076,-1.29208,104,1,0.56569,0,0
1.34586,2.13399,-6.64453,1.39961,2.37677,-6.6024,1.1597,2.57625,-6.76421,1.34586,-1.0076,-7.26871,1.29777,-1.19288,-7.32101,0.911109,-1.22129,-7.34398,0.866544,-2.71298,-6.70997,0.357155,-0.0179458,-6.71343,0.999835,1.76311,-5.68237,0.850813,-1.62383,-7.17843,0.932144,1.6871,-5.61254,0.0998224,2.55137,-5.95081,0.731896,-1.62176,-6.86773,0.118929,-1.63659,-8.15051,79,0,0,1,0.731896
0.488391,-2.33061,-3.01492,0.439765,2.44382,-3.20335,0.330606,-1.65555,-3.16929,0.488391,0.810979,-4.63955,1.158,0.303475,-3.85051,1.03691,1.31059,-4.88785,0.824354,0.0806064,-1.66807,0.532812,-0.41811,-4.39517,0.937328,-2.70566,-1.41632,1.23808,1.74956,-4.3339,0.589568,-2.90465,-1.59672,0.377819,-2.39207,-0.962598,0.779898,1.57446,-4.4562,0.489343,2.0309,-4.01784,69,1,0.303634,3,1.18089
0.344635,0.530405,9.88564,0.263047,0.0465323,10.1488,0.369518,0.440593,10.3248,0.344635,-2.61119,7.25106,0.658858,2.99079,6.72471,0.86214,-2.60365,6.40006,0.526132,1.04603,9.88461,0.474577,1.30282,5.92796,0.306009,-1.33788,8.02673,1.24855,-2.33731,5.60918,0.382334,-1.54369,7.512,0.103749,0.950931,7.7351,1.06845,-2.22033,5.56869,0.225103,-2.92447,5.59757,63,0,0,0,0
0.0771508,0.362022,-9.00034,0.57291,0.135906,-6.97379,1.10658,-0.64417,-6.74581,0.0771508,-2.77957,-5.22117,2.11539,1.76207,-2.99273,1.96113,1.88989,-3.03253,0.521506,1.22379,-6.47771,0.820456,1.09019,-2.62255,1.35442,-1.0212,-6.09673,1.50879,2.29049,-2.97095,1.08278,-1.0762,-6.16915,0.279682,-0.806731,-5.71177,0.760702,2.38869,-2.69024,0.755441,2.1916,-3.18371,69,0,0,2,1.51614
1.88568,1.53486,-4.39481,2.21659,1.87288,-4.25322,1.4378,1.70544,-5.12556,1.88568,-1.60673,-4.29726,1.75719,-2.02683,-4.288,1.95656,-1.78538,-3.98013,1.36837,2.34249,-4.57111,2.00996,-2.0863,-3.59106,0.881278,0.528057,-4.82409,0.596894,-0.276472,-3.97695,0.509696,0.905141,-4.56495,0.448543,0.0963609,-4.9083,0.261366,0.537147,-3.91722,0.458562,-0.703579,-3.70902,138,2,0.896983,2,2.36618
1.90846,0.950783,-7.52046,1.69788,0.979867,-7.65443,2.1864,0.997419,-7.3127,1.90846,-2.19081,-6.73426,1.95601,-2.13903,-6.67528,1.65069,-2.09996,-6.44293,1.08959,0.362705,-6.8596,1.41116,-1.92082,-6.518,1.45977,1.45589,-7.33575,0.363224,-2.86457,-5.41188,0.884329,1.27787,-7.43323,0.609868,1.71559,-7.10644,0.170631,-2.52608,-5.94493,0.210061,-3.13768,-4.34746,111,1,0.884329,5,2.23643
0.784461,2.25466,-8.84586,0.851221,1.76757,-8.64648,0.348599,1.53553,-10.3568,0.784461,-0.886928,-6.2585,1.92262,-0.6361,-6.01349,1.34227,-0.311622,-6.07874,0.652963,-0.721393,-9.351,1.50557,-0.811497,-5.5758,0.914495,2.12082,-8.23684,0.721948,1.2302,-5.56469,0.45051,2.58829,-8.20113,0.551079,1.74353,-8.09831,0.260187,1.59158,-4.94363,0.487327,1.04029,-5.74246,68,0,0,1,0.234666
0.38873,2.51854,9.49269,0.667414,2.58203,8.95029,0.504336,2.96087,9.88657,0.38873,-0.62305,6.91556,0.461517,-0.377719,6.77812,0.855575,-0.403212,5.65522,0.461875,-0.640096,9.63637,0.458504,2.41918,5.34874,0.940886,2.74146,8.01441,1.29891,-0.514211,4.73619,0.142792,-3.05362,7.7016,0.817516,2.65945,8.03731,0.26217,-0.287832,5.24243,1.04509,-0.570546,4.54587,83,0,0,3,0.916584
0.993777,-3.03745,-6.4263,2.17562,-2.26959,-5.50674,0.848468,-2.62159,-5.90433,0.993777,0.10414,-4.44534,2.2184,-0.956398,-4.20708,1.4695,-1.24325,-4.38706,0.818105,-2.99853,-5.85613,1.43397,-0.683013,-4.10784,0.313669,-1.33449,-4.38823,0.803441,-2.49142,-3.65192,0.0516671,1.64081,-4.14779,0.364723,-1.35794,-4.09886,0.0673302,-1.79266,-3.8202,0.753136,-2.54896,-3.61218,169,2,1.58526,3,2.84201
1.79617,-1.4522,-0.487313,1.63612,-1.98459,-0.438052,1.46162,-2.02458,-1.33048,1.79617,1.68939,0.945863,2.47348,1.62352,0.635667,1.05788,2.02435,1.4481,0.220664,2.98127,-1.07544,0.429357,-0.32122,1.59149,1.41366,-1.87459,-1.25785,1.39246,2.24651,0.733679,0.740314,-1.60075,-1.15873,0.728966,-2.15281,-1.28913,0.322524,1.81525,0.520821,1.1077,2.36852,0.77024,86,3,1.62659,1,0.262652
2.95654,-2.75769,6.85235,2.51268,-2.38916,6.99498,1.94827,-2.42026,7.46937,2.95654,0.383899,5.00569,3.07079,-0.141983,4.89628,2.66062,-0.120419,4.70126,0.862495,-1.86144,6.90814,0.609134,0.47807,5.44887,1.30006,-2.7797,7.5828,2.18449,-0.278173,4.2378,0.919657,-2.61608,7.41069,0.420289,3.13905,7.80681,0.96911,-0.171718,4.04389,1.2252,-0.362317,4.36127,37,2,1.03627,3,2.61764
0.136798,1.4314,-10.8181,0.457084,0.875961,-9.59634,0.0606035,-2.74272,-12.1388,0.136798,-1.71019,-7.93422,0.839632,-2.46429,-6.3878,1.16755,-2.09282,-5.82639,0.340331,1.35708,-8.8541,1.51551,-2.00327,-4.97546,0.37844,-1.91591,-10.071,0.367774,1.42622,-6.17357,0.11287,-0.433127,-10.5502,0.385288,-2.21203,-9.39607,0.235204,2.44116,-5.75306,0.315104,0.739425,-5.78344,87,0,0,0,0
