cLO_pT,cLO_phi,cLO_eta,cLO_rap,c_pT,c_phi,c_eta,c_rap,chad_pT,chad_phi,chad_eta,chad_rap,cbarLO_pT,cbarLO_phi,cbarLO_eta,cbarLO_rap,cbar_pT,cbar_phi,cbar_eta,cbar_rap,cbarhad_pT,cbarhad_phi,cbarhad_eta,cbarhad_rap,d1_pT,d1_phi,d1_eta,d1_rap,d1bar_pT,d1bar_phi,d1bar_eta,d1bar_rap,d2_pT,d2_phi,d2_eta,d2_rap,d2bar_pT,d2bar_phi,d2bar_eta,d2bar_rap,multiplicity,chad_cone_mult,chad_ptcone,cbarhad_cone_mult,cbarhad_ptcone
1.51918,2.0353,-1.81544,-1.49945,1.37328,1.75615,-1.71415,-1.35708,0.765586,2.11391,-2.67731,-1.73594,1.51918,-1.10629,-3.12701,-2.78862,1.19068,-2.06461,-3.41942,-2.94586,0.784206,2.84842,-3.48587,-2.54344,1.05319,2.58213,-1.30977,-1.30226,1.26278,2.88438,-2.36016,-2.3542,0.479911,-0.198417,-3.24721,-2.88788,0.506236,0.191728,-2.69559,-2.3657,81,0,0,2,0.657265
1.17712,-1.89109,5.90001,5.4177,1.65062,-1.97692,5.60416,5.30315,0.652741,-2.46601,5.73767,4.63021,1.17712,1.2505,3.9478,3.46609,0.803624,1.64897,4.12898,3.37962,0.15064,0.250442,6.45397,3.93505,0.731434,-0.950326,5.14022,5.12234,0.420079,2.51575,5.25402,5.20167,0.5293,-0.405385,3.36627,3.05436,0.953138,2.94422,4.40073,4.28194,70,1,0.273087,0,0
0.787925,-0.579233,2.90268,2.14773,2.13446,0.0251397,1.91538,1.72502,1.64925,-0.0978716,1.87505,1.49146,0.787925,2.56236,-0.888409,-0.453919,0.635327,1.0515,-1.17667,-0.545003,0.363272,-0.808194,0.418905,0.0823668,1.23307,0.604607,1.73762,1.73164,0.267094,1.7392,1.847,1.73285,0.603407,-1.05862,-0.956258,-0.777458,1.06591,-0.942062,1.3212,1.238,63,1,0.119627,2,0.0866087
1.1586,1.28476,-5.86367,-5.37149,1.15586,1.68453,-5.75617,-5.26251,0.390699,2.79994,-7.20551,-5.62103,1.1586,-1.85684,-6.60304,-6.11085,0.95021,-2.17727,-6.87446,-6.24923,0.475764,2.50524,-7.25728,-5.85974,0.71063,-1.58493,-6.11339,-6.09447,0.482197,-0.556472,-4.98647,-4.94625,0.957197,2.54545,-6.44769,-6.32976,0.914481,1.97312,-5.41288,-5.28501,100,0,0,0,0
1.69616,1.49327,6.88523,6.59634,1.3911,0.990481,7.08799,6.70231,0.908704,0.689618,7.11994,6.2945,1.69616,-1.64832,5.07082,4.78196,1.91076,-1.46269,5.04296,4.80292,1.30916,-1.63213,5.55602,5.00192,1.26288,0.31215,6.50954,6.50347,0.775413,-1.07152,4.16622,4.15029,0.771788,-2.19568,5.92484,5.75334,0.535744,2.77842,6.24252,5.93517,200,4,1.04377,6,2.38785
1.77892,-0.692583,3.72183,3.45371,3.00998,-1.39453,3.94257,3.83176,2.05886,-1.35326,4.25608,3.9567,1.77892,2.44901,7.11338,6.84484,0.712102,-2.69287,8.08413,7.23751,0.647278,-2.27674,7.8931,6.77806,0.646621,-0.157804,3.43687,3.41415,1.1182,-1.9927,6.49144,6.48371,0.528935,1.49893,7.5411,7.22782,1.91858,-1.67221,4.17781,4.14577,79,8,4.50076,0,0
1.29948,1.07946,-7.85584,-7.43238,1.06275,1.32429,-7.85865,-7.31065,0.900122,0.715221,-7.97381,-7.14068,1.29948,-2.06214,-6.67061,-6.24716,2.01603,-1.60574,-6.62708,-6.4068,1.64913,-1.8729,-6.91384,-6.50204,0.9306,0.809606,-7.86178,-7.85066,0.920543,-1.1938,-5.87398,-5.86262,1.09748,-2.42776,-7.10128,-7.00914,0.0915737,-1.14729,-7.67834,-5.97669,94,2,1.46078,1,1.09748
1.27144,-0.0333614,3.35943,2.92507,1.13799,0.050115,3.37758,2.87609,0.826631,0.608667,3.59096,2.69152,1.27144,3.10823,1.83907,1.43572,1.81313,-2.78987,1.83041,1.58644,1.4655,-2.44277,2.1981,1.73581,0.4458,2.45384,3.78708,3.74038,0.948087,2.91132,2.14753,2.13711,1.17611,-1.74075,1.50384,1.4309,1.04007,0.183372,2.30253,2.20316,73,1,0.370516,2,0.241715
0.558022,-0.33382,6.53133,5.47771,0.274161,-0.180171,7.15762,5.44171,0.205594,-0.611143,7.9562,5.74514,0.558022,2.80777,8.41095,7.35732,0.856759,2.70135,8.00346,7.30222,0.801386,2.56937,7.97426,7.04493,0.858107,0.642768,6.00665,5.99359,0.589763,0.0292345,6.96629,6.93905,1.33019,2.82295,7.15475,7.09023,0.817721,-2.25759,5.67399,5.51861,58,0,0,0,0
1.43737,-0.518704,6.53237,6.16402,1.22845,-0.271451,6.78189,6.32556,0.948678,-0.0143538,7.34583,6.55489,1.43737,2.62289,7.21608,6.84772,1.94642,2.35971,7.04722,6.81413,1.55835,2.3973,7.07969,6.63532,1.27321,0.361697,6.78944,6.78346,1.07197,1.82268,6.09748,6.08907,0.87928,3.12162,7.3541,7.21709,0.523568,-2.05181,6.47327,6.15522,35,3,1.47166,2,0.586106
1.64569,1.67999,7.90892,7.60655,1.62753,1.74117,7.92352,7.61609,1.37099,1.58045,7.98307,7.45937,1.64569,-1.46161,7.10496,6.80259,1.65747,-1.57978,7.09605,6.79691,1.45116,-1.76328,7.44245,6.9549,0.433734,2.45354,8.76876,8.7195,0.885823,-1.02578,7.61416,7.6019,0.99381,-2.40599,6.53087,6.42059,1.14178,1.28507,6.98157,6.89587,140,2,0.263105,1,0.0195967
0.70986,-1.38308,-1.37098,-0.723441,0.943137,-2.16412,-1.27906,-0.79562,0.414732,-2.39964,-3.33984,-1.83685,0.70986,1.75851,-4.41412,-3.56558,0.639732,2.40949,-4.39661,-3.46171,0.466428,3.0472,-4.2025,-2.78988,0.768943,-2.28693,-1.09112,-1.07824,0.919241,-2.61614,-3.25647,-3.24511,0.603794,0.990825,-2.50581,-2.25424,0.359879,0.984642,-3.29089,-2.76428,27,1,0.919241,0,0
2.70355,0.81906,1.27518,1.1626,3.91065,1.32065,1.01979,0.967709,3.16454,1.23828,1.05288,0.939692,2.70355,-2.32253,1.98982,1.86123,0.458561,-0.803344,2.48391,1.32101,0.527376,1.10507,2.52704,1.29682,2.66594,1.0193,1.04752,1.04646,0.861341,2.5073,1.42688,1.41535,0.931458,-0.0421286,1.30365,1.19865,0.807164,2.03846,0.73715,0.642292,148,3,3.37082,2,0.647969
0.859047,-2.16958,1.42096,0.85928,0.792836,-1.0701,1.59462,0.95279,0.612588,-1.69411,1.3145,0.51583,0.859047,0.972014,-1.17228,-0.673429,0.893481,-0.603228,-1.14305,-0.669721,1.3176,-0.383137,-0.266776,-0.15515,0.579816,-0.517374,-0.464114,-0.452046,0.540075,-0.0562879,1.06727,1.04194,0.824554,-0.59501,-1.06058,-0.943875,0.662348,-2.63537,1.45184,1.25866,101,1,0.625642,1,0.579816
3.34382,-2.97735,4.13972,4.0481,4.14374,-2.89361,3.88256,3.82105,2.10257,-2.8908,3.9845,3.6946,3.34382,0.164246,2.04324,1.95487,3.70208,-0.123147,2.15814,2.08429,2.33612,-0.066728,2.34178,2.10107,0.311467,2.66063,2.35694,2.26723,0.301527,-1.92812,3.09924,3.00261,2.43968,0.0519614,1.98348,1.96417,1.88238,-2.78001,4.06581,4.03257,133,4,2.77975,4,3.31373
1.27516,1.93343,-3.51824,-3.08512,2.65908,1.6369,-3.36201,-3.22426,1.81141,1.7456,-3.60992,-3.24937,1.27516,-1.20816,-4.35957,-3.92546,0.794872,-0.576635,-4.41981,-3.66154,0.971217,0.512756,-4.34871,-3.57694,1.12161,0.900032,-3.41324,-3.40557,0.550353,-1.98186,-3.71181,-3.68068,1.44884,0.743777,-3.59323,-3.53839,1.35792,2.41195,-3.18883,-3.12698,100,2,1.07436,3,0.393875
1.31971,1.82968,-1.25233,-0.923891,1.33699,2.83536,-1.52226,-1.16783,1.3243,-2.88671,-1.75424,-1.26107,1.31971,-1.31192,-1.88107,-1.49452,2.6552,-1.96924,-1.73586,-1.60685,1.88662,-2.11655,-1.9426,-1.62091,0.506059,2.81646,-0.0557931,-0.053787,0.417041,-0.365985,-0.935239,-0.896812,2.00365,-2.32279,-1.8162,-1.78829,0.942726,-2.5881,-2.07205,-1.95513,82,4,3.60163,4,3.37693
0.595141,1.63708,-4.67386,-3.67689,0.887391,2.36789,-4.44774,-3.77315,0.883193,2.85882,-5.00366,-4.15528,0.595141,-1.50451,-6.18086,-5.18337,0.660117,-2.88932,-6.19891,-5.28961,0.417898,2.70165,-6.42087,-4.90072,0.922218,-2.34391,-3.86926,-3.85794,0.562245,1.71829,-5.96707,-5.93717,0.479912,-2.23406,-4.3543,-3.99356,0.929179,1.79223,-4.54396,-4.41967,109,2,0.448209,0,0
1.66994,2.1938,-4.54313,-4.24744,1.81094,2.6326,-4.48172,-4.2206,1.26549,2.78238,-4.96572,-4.38871,1.66994,-0.947794,-6.20873,-5.91295,1.19404,-1.22135,-6.56264,-6.08911,0.935985,-1.17469,-6.46226,-5.6606,0.324555,-2.03624,-3.10152,-3.01706,0.928377,-0.111383,-5.97398,-5.9628,0.945178,-2.20689,-5.51426,-5.39365,1.27268,2.526,-4.91957,-4.84949,97,1,1.27268,2,0.66163
0.460755,2.30117,-3.38115,-2.16774,0.545341,2.71668,-3.20808,-2.14633,0.463366,2.85039,-3.90451,-2.48864,0.460755,-0.84042,-6.47179,-5.24637,1.6854,-0.215226,-5.10787,-4.81621,1.07546,-0.100463,-5.47826,-4.78432,0.547932,-0.0409081,-1.79806,-1.76836,0.453571,-2.9515,-5.34323,-5.298,1.5156,-0.0146212,-4.67565,-4.62524,1.00344,2.98606,-2.98319,-2.87542,90,0,0,0,0
0.870721,1.96863,2.02796,1.38597,1.24077,0.454954,1.52624,1.13623,1.00194,0.603384,2.35447,1.63603,0.870721,-1.17296,4.9094,4.22046,1.574,-1.7844,4.32263,3.99971,1.24553,-1.82513,4.44171,3.85396,1.37915,0.725674,1.84886,1.84401,0.785464,-0.986085,4.59467,4.57913,0.927856,-2.50645,3.40949,3.28517,0.403642,-2.10829,1.5981,1.19509,110,1,1.37915,3,1.70676
1.63174,-2.48413,3.6828,3.37708,0.792577,-2.10019,3.57571,2.81746,0.331281,2.80491,4.83217,3.09067,1.63174,0.657462,3.94282,3.63688,1.75286,1.75794,4.03582,3.76133,0.962892,1.95437,4.41174,3.63312,0.908648,1.68539,3.24107,3.22945,1.27925,2.19259,3.33844,3.33254,0.411895,-0.364663,4.65627,4.21111,0.820263,-1.82817,3.11121,2.95737,181,1,0.218218,2,0.685604
1.86139,0.837498,-6.07508,-5.82488,1.69087,0.874319,-6.0357,-5.74544,1.29516,0.869853,-6.45096,-5.88961,1.86139,-2.30409,-6.80017,-6.54997,1.88701,-2.38426,-6.84824,-6.60338,1.56735,-2.40261,-6.9414,-6.50042,1.08958,0.110912,-6.25022,-6.24208,0.438613,2.4414,-7.53851,-7.49029,1.57116,-2.1222,-6.22882,-6.18174,0.903781,1.84828,-5.6452,-5.51465,104,3,0.911875,1,0.073954
0.77272,0.175663,7.29911,6.51812,0.554073,1.47146,7.61732,6.55745,0.215158,-1.97642,8.39977,6.23359,0.77272,-2.96593,5.06031,4.27947,1.31758,-2.79096,4.83073,4.41521,0.968405,-3.02477,5.6284,4.85378,0.610074,0.387521,7.02156,6.99605,0.897928,2.20906,5.26006,5.24812,0.936899,-2.0438,4.63568,4.5132,0.77817,-2.55884,5.86027,5.69115,68,1,0.114443,2,0.850354
2.35154,2.70206,0.0102283,0.00862336,3.13672,2.16284,0.201573,0.182076,2.30956,1.90131,0.393663,0.3093,2.35154,-0.439535,3.32427,3.1541,2.60278,0.211818,3.20172,3.05888,0.475348,0.180505,4.01805,2.62463,2.3136,1.76944,0.197379,0.197025,0.40323,-0.0496539,4.11077,4.05423,0.123733,1.01872,2.69817,1.3491,0.304643,-2.86377,1.22401,0.744922,70,2,2.47293,3,0.800592
1.88484,1.83452,-6.35242,-6.10712,2.13866,1.66327,-6.55209,-6.35206,0.364753,0.972172,-7.92514,-6.27465,1.88484,-1.30708,-7.50553,-7.26022,2.32838,-1.26517,-7.1706,-6.99703,0.675774,-1.15833,-7.76959,-6.69282,1.03231,1.322,-6.31589,-6.30683,0.640074,-1.02127,-7.74816,-7.72493,0.0968836,-2.28416,-7.09341,-5.44615,0.700888,-1.64026,-6.43699,-6.23555,111,0,0,3,2.40835
1.34816,0.134326,-3.78371,-3.38157,1.92483,0.3241,-3.51684,-3.2801,1.00053,0.461909,-3.92152,-3.17373,1.34816,-3.00727,-3.26563,-2.86465,0.955434,-3.03001,-3.52767,-2.90846,0.0771794,2.84709,-6.25949,-3.07595,1.00804,-0.53181,-3.33022,-3.32075,0.845908,0.859523,-3.10084,-3.08746,0.879985,-2.36235,-3.20246,-3.06617,0.957438,1.54274,-3.15218,-3.03478,128,3,0.371449,0,0
1.40439,-3.12128,4.06312,3.68287,0.768568,-1.6435,4.2956,3.51106,0.571948,-2.10773,4.83995,3.61377,1.40439,0.0203171,3.00647,2.62865,2.00833,0.599277,2.88832,2.66839,1.73237,1.0314,3.2796,2.89646,0.801665,-2.7172,4.3373,4.32237,1.31238,0.744753,3.41306,3.40744,0.601598,1.69604,2.33529,2.08405,0.466772,-0.352983,3.16239,2.789,142,1,0.538392,4,1.91715
2.22597,-0.0560281,-1.57151,-1.40261,0.830117,-0.28325,-1.8412,-1.188,0.702817,0.0855962,-1.16794,-0.492029,2.22597,3.08556,2.55739,2.3729,1.61662,-2.32584,2.85815,2.55042,1.03532,-2.2972,2.92507,2.21145,0.55544,-2.56223,-1.00848,-0.985206,0.48983,-0.191118,2.95565,2.91684,1.35248,-2.61399,2.00408,1.94391,1.22064,0.302967,-0.291256,-0.27053,132,7,3.34536,1,0.463345
0.256789,3.09715,7.66428,5.88488,0.458473,0.928967,7.10974,5.87977,0.640416,-0.0538673,6.45154,5.327,0.256789,-0.0444417,6.07164,4.29241,0.425011,-0.443402,5.62712,4.32756,0.0823724,1.85431,7.95627,4.83566,0.578828,1.0957,4.37978,4.35153,0.816522,-0.42815,4.63317,4.61877,0.872552,2.64189,5.15417,5.01532,0.664857,-0.972054,6.29324,6.07367,94,2,0.668289,0,0
0.143814,0.692262,0.806512,0.0854883,0.871722,-1.19301,-0.182533,-0.0920958,0.798873,-0.59386,-0.80667,-0.346271,0.143814,-2.44933,-4.58072,-2.24268,0.492094,-1.90123,-3.41402,-2.25826,0.967966,-2.11386,-2.66382,-1.90627,1.11787,0.0267534,-0.593221,-0.589116,1.14014,-2.89077,-1.89876,-1.89165,0.814211,-0.734543,-2.0748,-1.92391,0.659412,-2.33309,-0.021072,-0.0168689,96,2,1.20929,0,0
1.18778,-3.0055,1.6677,1.24182,2.79562,-2.74506,1.36501,1.25571,2.26398,-2.70925,1.58191,1.34944,1.18778,0.136091,2.46098,1.99556,0.551372,-0.941419,2.82744,1.78814,0.610036,-1.90217,2.69302,1.56488,0.782553,2.41676,1.28397,1.27057,1.16536,-2.05824,1.4208,1.41447,0.570676,0.916418,2.06532,1.79762,2.07698,-2.357,1.4031,1.37883,92,3,3.3708,2,1.20217
1.53384,-0.978286,5.18143,4.84591,1.44261,-0.28898,5.31344,4.94701,1.17828,0.00776744,5.4715,4.84446,1.53384,2.16331,3.96777,3.63256,1.58569,1.9878,3.9229,3.60369,1.01661,1.98112,4.45307,3.71672,0.451938,0.629386,6.1918,6.14626,1.05525,2.49236,4.23628,4.22761,0.525198,0.594705,3.3091,2.99369,0.852524,-0.306074,4.24298,4.09846,92,2,0.782778,2,1.08672
5.07168,-1.00227,-2.23785,-2.1969,4.59716,-0.70865,-2.42398,-2.37422,3.88598,-0.740599,-2.5404,-2.43819,5.07168,2.13932,-2.286,-2.24496,5.7771,1.91482,-2.05526,-2.02372,3.9797,1.88663,-2.08562,-1.98969,2.55318,-1.05704,-2.51859,-2.51712,2.3586,1.68907,-2.28363,-2.28192,1.73007,2.15752,-1.64587,-1.60964,1.66181,-0.242101,-2.36343,-2.32191,169,5,4.64537,3,5.40719
2.15325,-2.83454,3.39425,3.19699,2.32508,-2.88362,3.30832,3.13488,1.54161,-2.67486,3.12154,2.67361,2.15325,0.307053,0.567043,0.472802,2.38979,0.512876,0.640274,0.551702,1.71966,0.562063,0.975699,0.710251,1.37122,3.00393,2.54192,2.53683,1.83008,0.454507,0.504929,0.503579,0.220371,2.60305,2.21088,1.36834,0.882045,-1.59174,2.9951,2.85962,81,2,0.329608,1,1.83008
1.6985,-2.82726,7.49619,7.20791,1.57629,-2.83499,7.61487,7.29248,1.2806,3.08989,7.7522,7.18318,1.6985,0.314332,6.94353,6.65525,1.67678,0.350956,6.87602,6.58206,1.35112,0.0255626,7.21755,6.68433,0.538272,-2.74919,8.40054,8.36801,0.717171,1.26726,7.24919,7.2306,1.30902,-0.519495,6.45544,6.38895,0.827517,2.80664,6.56012,6.40789,88,0,0,1,0.700318
1.76188,1.26154,-2.23596,-1.97149,2.41915,1.76782,-1.80381,-1.65116,1.2255,2.3263,-1.71251,-1.17941,1.76188,-1.88005,-1.85576,-1.60007,2.34497,-2.78915,-0.58005,-0.49592,1.21298,3.11708,-1.40307,-0.910708,1.3923,1.82612,-1.1526,-1.14851,0.963831,-2.99279,-1.6552,-1.64556,0.311618,2.5545,0.353424,0.191429,0.667739,-2.39172,-1.42058,-1.23146,107,4,1.14917,2,0.621932
1.34193,0.989046,-4.57718,-4.17197,1.40423,0.972428,-4.59751,-4.21698,1.08188,1.19401,-5.19433,-4.50488,1.34193,-2.15255,-7.13868,-6.73334,1.76463,-2.06347,-6.861,-6.58909,1.35365,-2.33651,-6.68637,-6.15438,1.46391,1.26357,-4.66044,-4.65592,0.381645,1.25909,-5.53559,-5.47283,1.70487,-2.23817,-6.36226,-6.322,0.391929,-1.68498,-4.63321,-4.15818,53,2,1.84556,2,1.79914
1.27879,3.10975,-3.75426,-3.32233,2.80462,-2.99694,-3.18026,-3.05497,2.16953,-2.92636,-3.27639,-3.00082,1.27879,-0.0318432,-3.21443,-2.78396,0.217568,0.652192,-4.44112,-2.50653,0.519385,2.76476,-4.00318,-2.6918,0.853251,-2.4836,-3.81002,-3.79684,0.916832,1.92502,-3.10837,-3.09696,0.688825,-1.81258,-2.45417,-2.25065,1.44555,3.10116,-2.5744,-2.51991,110,2,1.11031,0,0
1.35738,0.396492,0.761072,0.535454,0.888318,0.43949,1.41932,0.875505,0.653733,2.83591,2.00773,1.02203,1.35738,-2.7451,1.18072,0.87399,1.98062,-2.70939,0.826506,0.682309,0.738398,-2.07447,1.18633,0.522536,0.2781,0.0933186,-0.540761,-0.487653,1.21722,-2.31588,0.339928,0.337796,0.530469,0.486462,1.06112,0.831715,0.91638,2.95409,1.74661,1.62766,81,1,0.91638,0,0
2.51779,0.0623816,-6.28108,-6.12921,2.85061,0.0115715,-6.25812,-6.13591,2.03558,-0.184011,-6.5565,-6.25181,2.51779,-3.07921,-7.1253,-6.97343,2.10868,-3.122,-7.26578,-7.06105,0.919314,-2.64313,-7.8021,-6.98602,0.618,1.26389,-6.46733,-6.44245,1.15508,-2.89276,-6.55446,-6.54721,0.348448,-0.461119,-8.32465,-7.77413,2.05355,-0.487312,-6.2224,-6.19431,25,4,2.35336,2,0.517436
1.82916,-2.98724,2.0602,1.81363,1.48409,2.94061,2.25852,1.91745,1.17662,2.68763,2.3237,1.71865,1.82916,0.154348,2.00453,1.75916,2.34715,0.315096,1.96058,1.79719,1.90376,0.269944,2.28364,1.95701,0.307363,-3.0718,3.42418,3.33066,0.705301,-0.473087,1.14219,1.12659,1.46428,0.601865,2.42985,2.3769,0.923347,2.52037,1.10333,1.00489,104,3,0.2348,3,1.59586
1.41005,1.01821,-6.85842,-6.47997,1.12579,1.34533,-7.15258,-6.64221,0.786696,1.45503,-7.32419,-6.3792,1.41005,-2.12339,-5.86929,-5.49085,1.2373,-2.09826,-5.80122,-5.34918,0.942009,-2.12009,-6.35415,-5.55761,0.342729,1.84221,-4.88684,-4.81013,0.756156,-0.532203,-5.4743,-5.45755,1.21799,-2.78977,-5.69227,-5.61621,0.486849,1.18599,-7.76526,-7.41167,163,4,2.36189,0,0
0.257777,-0.825231,-3.55119,-1.80226,0.929735,0.155834,-2.55069,-1.92521,1.03637,0.337203,-3.13642,-2.42043,0.257777,2.31636,-7.28253,-5.50687,0.511552,1.59965,-6.57454,-5.44377,0.596865,0.633405,-6.09517,-4.9072,1.27052,-0.22428,-2.52892,-2.523,0.561351,-2.64358,-4.40831,-4.37833,1.15557,0.567785,-5.2433,-5.15948,0.677607,1.9657,-2.47361,-2.26443,133,2,0.319145,3,2.10829
1.02008,0.328135,-2.64956,-2.08449,1.39159,1.12146,-1.92222,-1.56024,1.2295,1.11852,-1.89534,-1.34565,1.02008,-2.81346,-0.606027,-0.354564,0.743743,-1.45277,-0.501225,-0.230061,0.610912,-1.31473,-1.30589,-0.509957,0.970568,0.279753,-1.81365,-1.80395,0.547152,2.55848,0.1801,0.174569,1.08168,-0.970007,-0.92137,-0.854195,0.926551,2.01184,-1.0089,-0.915826,85,0,0,3,1.2637
2.94756,1.89128,6.12392,6.00877,2.8722,1.96918,5.70301,5.58242,1.2532,1.93681,6.45353,5.86972,2.94756,-1.25032,5.90655,5.79141,0.859319,-1.87217,7.29023,6.59124,0.850753,2.35699,6.70658,5.82724,0.790122,0.607227,6.14346,6.1281,0.255584,-2.83863,7.68243,7.55194,0.766185,2.05713,5.21607,5.04246,1.31215,2.56136,5.78694,5.72074,180,1,0.509403,2,0.576468
3.1806,1.82036,5.20727,5.10686,3.22466,1.47677,5.17347,5.07554,1.98657,1.43114,5.45251,5.13656,3.1806,-1.32123,6.76721,6.66679,3.3116,-0.842599,6.77678,6.68347,2.62914,-0.755186,6.57896,6.37519,0.335622,-2.29141,4.81954,4.7398,2.08105,-0.398034,6.28334,6.2811,0.995453,-1.57479,6.66112,6.55117,2.2746,1.35007,5.22313,5.20012,142,3,3.33475,2,2.25996
0.637043,-1.41274,3.20248,2.27221,0.362221,-1.14843,3.64463,2.20683,0.416378,-1.48829,4.59517,3.07354,0.637043,1.72885,5.94586,5.00661,0.81331,-0.890721,5.7242,4.98326,0.392136,-1.13327,5.27304,3.69267,0.659443,1.43867,3.42477,3.4029,1.06257,-1.06184,3.70979,3.70125,0.672013,2.1214,3.8972,3.68164,1.06995,-1.61994,2.97883,2.88287,20,0,0,0,0
1.33241,1.71109,2.14907,1.75634,1.00116,2.28154,1.98239,1.43329,0.427093,-2.93365,3.28941,1.81538,1.33241,-1.43051,2.41985,2.02034,1.49875,-1.76505,2.54422,2.20331,0.763784,-2.25292,2.84838,1.89756,0.684553,0.790677,1.57235,1.5537,0.875464,-2.76646,1.23317,1.22261,0.430082,-0.685018,3.18623,2.7682,1.06736,-2.57293,2.06554,1.97197,91,1,0.500981,1,1.04433
2.41006,-1.22025,-4.05888,-3.89529,2.26009,-0.789688,-4.04499,-3.86264,1.61177,-0.687462,-4.24233,-3.8178,2.41006,1.92135,-3.71244,-3.54896,2.74471,1.88468,-3.62667,-3.49622,1.64827,1.80969,-3.81692,-3.40543,0.873357,-1.23968,-3.07884,-3.06628,1.40758,2.42043,-3.47304,-3.46815,0.946965,0.789111,-3.44232,-3.32239,0.981689,-0.20192,-4.55298,-4.44028,127,4,2.39728,6,1.7448
2.35185,-2.15196,-4.30524,-4.13466,2.95992,-2.20703,-4.1041,-3.98988,1.40933,-2.18046,-4.47645,-3.9707,2.35185,0.989632,-4.07872,-3.90818,1.87288,1.0096,-4.31271,-4.06504,1.10846,0.932771,-4.64906,-3.97783,1.07104,-3.07187,-3.77958,-3.77117,0.794793,-0.203656,-3.46798,-3.45282,1.05777,1.68273,-4.4476,-4.34909,1.11198,-1.33344,-4.238,-4.14809,89,2,0.969527,2,0.18318
1.07565,-1.73916,-3.52223,-2.98392,0.967454,-1.36289,-3.73692,-3.12581,0.622797,-1.21166,-3.84303,-2.69753,1.07565,1.40243,-2.31813,-1.79631,0.382754,1.73161,-2.91667,-1.5614,0.138527,-2.90185,-4.60908,-2.02397,0.60787,2.51507,-2.35274,-2.32752,0.514864,1.65367,-3.12176,-3.08645,0.553678,-1.73763,-1.45698,-1.20316,1.17838,-0.922744,-2.96165,-2.88126,89,0,0,1,0.34968
1.70352,3.0542,-3.94629,-3.65958,1.58986,2.85492,-4.0128,-3.69477,0.703122,2.79069,-3.94244,-2.9032,1.70352,-0.0873924,1.64875,1.38834,2.23327,0.280877,1.38103,1.22068,1.79152,0.527049,1.34566,1.04146,0.793516,2.54214,-2.10416,-2.08938,1.75579,0.714826,1.31029,1.30757,0.334461,-0.843296,0.539597,0.312446,0.206062,-1.59561,-4.97474,-4.021,78,2,1.09509,4,3.08506
3.63056,-0.0560081,-6.39497,-6.31617,3.72377,-0.229892,-6.37509,-6.2999,1.06942,-0.46281,-6.93061,-6.23238,3.63056,3.08558,-6.25979,-6.18099,3.65489,-3.01551,-6.2468,-6.16897,0.77637,-2.88235,-7.33589,-6.37967,0.524196,1.6158,-5.70616,-5.67192,1.17334,3.08826,-6.08882,-6.0818,0.495842,-0.555675,-7.21464,-6.87024,1.40129,-0.795805,-6.50476,-6.44626,215,4,2.83525,0,0
1.40713,-0.890767,6.33153,5.95198,1.53621,-0.947567,6.26314,5.92836,1.28226,-0.988042,6.06065,5.49253,1.40713,2.25083,4.02476,3.64557,2.24508,0.540878,3.2623,3.07842,1.61524,0.521118,3.6835,3.26077,0.637534,-2.37078,4.88633,4.86292,0.76448,1.79776,3.54173,3.52536,1.57397,0.0376663,3.18174,3.13499,1.32098,-0.494086,5.8641,5.79873,113,3,1.70839,3,1.7111
0.953941,1.4919,-7.19999,-6.57755,0.812582,2.58688,-7.16968,-6.42802,0.680031,-2.88726,-7.01295,-5.94173,0.953941,-1.64969,-5.6875,-5.06509,1.45528,-1.11778,-5.70402,-5.34209,0.904406,-0.854362,-6.57985,-5.75058,0.432694,-0.520555,-4.96899,-4.91951,1.06997,-1.03488,-6.30546,-6.29702,0.242609,1.37349,-5.60135,-4.78281,1.03448,3.09894,-6.50744,-6.40485,107,2,0.24587,5,2.59229
1.47516,2.91921,-7.22691,-6.87192,1.25162,2.87275,-7.41973,-6.97449,0.942317,-2.81967,-7.45265,-6.65635,1.47516,-0.222385,-4.63458,-4.27969,0.801518,0.0257727,-4.80475,-4.05269,0.76241,0.147444,-5.38667,-4.41506,0.798983,2.39638,-6.08918,-6.07415,0.814334,1.60379,-4.23049,-4.21602,1.05005,-0.732098,-4.65709,-4.55725,0.894198,-1.92089,-7.26061,-7.12758,88,1,0.0930842,1,0.152768
1.51365,-0.84578,2.96229,2.62283,2.24822,-1.07685,2.593,2.41136,1.38883,-1.28671,3.07435,2.56283,1.51365,2.29581,2.96738,2.62789,0.993832,2.80328,3.3614,2.7705,0.321412,-2.71967,4.30344,2.53668,1.44003,-1.2096,2.9557,2.95105,0.910043,2.76762,2.22954,2.21819,0.72263,-0.69737,3.06166,2.87116,0.120447,3.02557,2.98997,1.5903,49,3,2.27596,0,0
2.17834,2.63048,6.20895,6.0149,1.1524,2.96558,6.42451,5.92896,0.705519,3.07258,7.12457,6.08568,2.17834,-0.511117,6.58435,6.39031,3.84412,-0.478425,6.22835,6.15749,3.42997,-0.480476,6.22244,6.09296,1.08121,-2.46118,6.1968,6.18854,0.307062,-2.22871,5.75624,5.66234,3.49725,-0.393946,6.14521,6.13535,0.741543,1.38552,6.14335,5.95991,43,1,0.553933,1,3.49725
