cLO_pT,cLO_phi,cLO_eta,c_pT,c_phi,c_eta,chad_pT,chad_phi,chad_eta,cbarLO_pT,cbarLO_phi,cbarLO_eta,cbar_pT,cbar_phi,cbar_eta,cbarhad_pT,cbarhad_phi,cbarhad_eta,d1_pT,d1_phi,d1_eta,d1bar_pT,d1bar_phi,d1bar_eta,d2_pT,d2_phi,d2_eta,d2bar_pT,d2bar_phi,d2bar_eta,d3_pT,d3_phi,d3_eta,d3bar_pT,d3bar_phi,d3bar_eta,d4_pT,d4_phi,d4_eta,d4bar_pT,d4bar_phi,d4bar_eta,multiplicity,chad_cone_mult,chad_ptcone,cbarhad_cone_mult,cbarhad_ptcone
4.05412,0.0626505,-1.82315,5.42291,0.535726,-1.96529,4.93677,0.585314,-2.0554,4.05412,-3.07894,-1.14608,3.54934,2.7923,-1.42459,2.81312,2.87622,-1.40504,2.63101,0.792223,-1.85156,0.520185,2.16713,-2.10332,2.42293,0.360344,-2.19907,2.44192,3.01538,-1.10656,1.04665,0.253018,-2.27329,1.38684,0.441275,-2.13136,1.50318,3.02518,-1.0365,0.938933,2.99968,-1.21093,372,11,10.0593,6,3.43955
4.99984,0.00354292,4.5366,5.24517,0.28351,4.50892,4.46549,0.387076,4.78823,4.99984,-3.13805,1.42286,3.98721,-2.0345,1.22184,3.06375,-2.07099,1.19654,1.19096,0.298165,4.1677,2.25118,-2.15512,1.2018,3.28094,0.419313,4.94171,0.842051,-1.84441,1.15252,1.89119,0.388668,4.97682,1.39184,0.460958,4.89036,0.367605,-1.5184,1.20577,0.507649,-2.07846,1.05588,101,6,5.11315,4,3.65396
5.15586,0.537822,-4.89927,5.84358,0.846018,-4.9056,3.72062,0.853627,-4.99157,5.15586,-2.60377,-3.4612,2.54122,-2.37619,-2.1199,2.0009,-2.36879,-2.47905,0.102323,1.10337,-3.83885,1.18354,-2.58253,-2.63148,3.62156,0.846643,-5.00984,0.880834,-2.07977,-2.13481,1.59353,0.801071,-4.97283,2.03098,0.882395,-5.03653,0.297896,-1.92138,-2.22274,0.588546,-2.15969,-2.07751,162,4,5.4962,13,5.47019
4.87336,-2.19016,0.972217,7.59312,-1.73686,0.512788,5.65872,-1.68596,0.569977,4.87336,0.951434,-1.77746,6.30306,0.917958,-1.41645,4.57129,0.897738,-1.49576,0.320659,-2.40456,-0.275031,2.29246,0.799923,-1.69316,5.42146,-1.64701,0.606299,2.3007,0.995202,-1.24578,2.25936,-1.66813,0.648997,3.16297,-1.63192,0.575029,1.05704,0.926933,-1.34008,1.24821,1.053,-1.15625,194,11,10.0659,6,5.64618
4.67972,-1.71843,-1.26754,4.14261,-1.87515,-0.877472,3.50645,-1.96193,-1.02245,4.67972,1.42316,-0.969833,5.26181,1.8112,-1.08212,4.0655,1.87834,-1.3077,0.484043,-2.38408,0.0126383,2.17745,1.83699,-1.51007,3.07131,-1.89731,-1.12841,1.89205,1.92594,-1.01869,1.82447,-1.84517,-1.13283,1.25293,-1.97328,-1.11797,1.07152,1.97199,-0.90819,0.823146,1.86598,-1.14751,154,5,4.07939,4,4.14466
4.18733,2.31661,-2.11025,3.20958,1.3529,-2.38409,4.55658,1.49226,-2.28594,4.18733,-0.824978,-3.99968,5.7332,-1.71133,-3.6355,4.47571,-1.61733,-3.5948,2.14647,1.74364,-1.99726,0.791862,-0.859499,-3.33435,2.53445,1.28001,-2.43889,3.93835,-1.75597,-3.57622,1.48368,1.28791,-2.46978,1.05088,1.26885,-2.39351,2.40777,-1.74258,-3.54028,1.53113,-1.77705,-3.62991,448,17,11.1408,12,7.17897
9.76361,1.01752,4.49802,6.70452,0.980518,4.51423,5.61138,1.00525,4.57592,9.76361,-2.12407,2.91378,12.7596,-2.45517,3.06289,5.15043,-2.36804,3.10004,2.37364,1.15503,4.77587,3.34082,-2.39468,3.18093,3.28347,0.897159,4.38484,1.81298,-2.31893,2.92923,1.86499,0.867196,4.33881,1.42042,0.936504,4.44095,1.00451,-2.3616,2.97617,0.810511,-2.26604,2.86515,116,7,7.04264,9,12.6008
7.9857,0.783576,2.9672,11.134,0.257454,2.96544,9.83897,0.250509,3.02594,7.9857,-2.35802,2.25914,4.3446,-1.4709,1.35509,2.56956,-1.50314,1.25475,1.73951,0.176448,3.34317,1.88428,-1.37642,0.874112,8.10525,0.26639,2.94173,0.739766,-1.83089,1.84171,4.80961,0.269171,2.92054,3.29568,0.26233,2.97186,0.244962,-1.96804,2.24113,0.498232,-1.76362,1.56193,141,3,9.8448,6,4.38272
5.46017,-0.376632,-0.461458,6.10397,-0.697558,-0.321841,4.79589,-0.674763,-0.269053,5.46017,2.76496,-0.354379,4.76531,3.07465,-0.636101,3.92418,3.10044,-0.750659,1.58544,-1.11257,-0.377171,1.75611,2.9377,-1.03955,3.42655,-0.47732,-0.201093,2.20967,-3.05361,-0.462042,1.79932,-0.42252,-0.236398,1.63291,-0.537711,-0.16121,1.10408,-3.07228,-0.347455,1.10597,-3.03497,-0.570924,279,9,6.27738,6,3.59032
4.15394,-1.16402,-2.96775,5.31931,-1.28711,-2.82606,4.88644,-1.33528,-2.85782,4.15394,1.97757,-2.63892,3.55632,1.93872,-2.60267,3.13952,1.8123,-2.64763,2.11291,-1.57755,-3.01412,1.57516,2.05806,-2.13728,2.8802,-1.15836,-2.68259,1.65662,1.57885,-2.93024,1.80067,-1.16141,-2.63209,1.07955,-1.15328,-2.76155,0.91286,1.44441,-2.90742,0.761892,1.74015,-2.9336,203,5,5.47377,7,4.42351
5.46479,-0.886816,4.06954,5.87507,-0.782051,3.73729,5.69846,-0.728679,3.71643,5.46479,2.25478,3.17993,4.69666,2.34047,3.52029,3.68099,2.49977,3.68601,4.2554,-0.72661,3.68196,1.18155,2.84666,4.03221,1.44309,-0.73478,3.81165,2.60103,2.34472,3.42873,0.94022,-0.701186,3.74179,0.504395,-0.797431,3.92745,1.15027,2.4495,3.41775,1.46202,2.26233,3.42962,527,12,9.18686,21,15.8094
5.11987,2.13786,3.20869,6.18747,2.28686,3.16504,3.50479,2.16588,3.14076,5.11987,-1.00373,1.78406,4.97896,-0.96014,2.01772,6.43165,-1.02386,1.96193,2.26204,2.39802,2.92607,0.521688,-1.54665,1.33578,1.40348,1.78601,3.32101,5.98532,-0.980323,1.99067,0.772074,1.65927,3.37011,0.64502,1.93788,3.23623,3.56798,-0.99121,1.96797,2.41786,-0.964258,2.02308,167,6,4.27059,6,7.23498
4.7857,-0.102555,-0.207244,2.18258,0.710057,0.0452853,2.24492,0.134588,-0.108658,4.7857,3.03904,-1.38287,4.65736,2.88718,-1.39553,4.42432,2.80565,-1.36573,0.214214,-2.21669,-1.11153,0.148079,1.47662,-0.317222,2.40047,0.198041,0.0190979,4.39122,2.8384,-1.36714,1.42108,0.1362,0.0484619,0.986027,0.287229,-0.0233729,2.32133,2.88918,-1.35337,2.07623,2.78162,-1.37968,179,8,4.96328,7,5.5498
5.85937,-2.17701,4.15923,7.14738,-1.81899,3.96441,5.11917,-1.80862,4.05822,5.85937,0.964578,-1.03505,2.10203,1.56533,-1.98217,2.90261,1.37246,-2.32495,0.334035,-2.21783,5.04011,1.88486,1.50937,-2.39305,4.81455,-1.78101,3.92821,1.06686,1.12894,-2.13952,1.84197,-1.78664,3.96692,2.97262,-1.77753,3.90343,0.442104,0.855103,-2.15801,0.652281,1.31327,-2.08438,384,16,11.3531,15,10.8824
6.49929,1.86235,-0.128428,3.14366,1.4619,-0.638642,4.23597,1.57828,-0.488641,6.49929,-1.27924,-1.82519,5.08804,-1.94857,-1.42639,5.56243,-1.81028,-1.53981,0.861873,1.97541,0.138831,0.336361,-1.4025,-2.49497,3.45728,1.48171,-0.617527,5.25535,-1.83567,-1.42985,1.49926,1.42024,-0.577649,1.96302,1.52864,-0.646033,3.24455,-1.82609,-1.42511,2.01118,-1.85112,-1.43728,115,8,5.17821,7,7.53604
6.53828,-0.415841,1.58561,7.43834,-0.267917,1.7039,6.00063,-0.235963,1.79372,6.53828,2.72575,1.47294,5.80268,2.81371,1.55551,2.737,2.78656,1.74945,3.79084,-0.276572,1.87541,2.01724,2.61402,1.67347,2.21826,-0.166529,1.63348,0.825838,-3.06388,1.80613,0.927662,-0.146537,1.75582,1.29092,-0.180896,1.53586,0.505168,-2.82276,1.6789,0.356324,2.87394,1.87874,476,17,12.7521,11,6.65093
4.29848,-2.3418,-3.30014,4.74131,-2.95435,-3.18521,4.63023,-2.88955,-3.1613,4.29848,0.799791,-1.98693,3.57476,1.67979,-1.62216,2.20526,1.55831,-1.50962,2.6118,-2.96298,-2.85664,0.754259,2.00674,-0.516272,2.03451,-2.79523,-3.44621,1.56023,1.34715,-1.74678,1.17021,-2.72467,-3.46837,0.871127,-2.89009,-3.40754,0.553957,1.33645,-1.91825,1.00632,1.35304,-1.63898,110,7,6.28728,3,2.50036
4.80882,-2.51338,4.98227,3.02021,-2.93902,4.97356,3.47333,-2.89485,4.77554,4.80882,0.628217,5.36367,4.2827,0.783136,5.60234,4.20092,0.844769,5.58674,1.34783,-2.86616,5.14337,1.58483,0.791207,5.06069,2.1264,-2.91303,4.44393,2.61974,0.877162,5.80674,0.855856,-2.9822,4.55767,1.27397,-2.86658,4.35662,1.0559,0.871543,5.76107,1.56386,0.880956,5.83643,81,4,4.02864,3,4.20459
4.26714,0.257181,0.177718,4.00171,-0.185178,0.152859,3.16765,-0.165596,0.326874,4.26714,-2.88441,-1.34539,4.02771,-2.24621,-1.40764,3.20845,-2.39916,-1.68619,0.904998,-0.253658,-0.425007,1.0322,-2.46046,-2.18589,2.26755,-0.130488,0.602464,2.17911,-2.37014,-1.3295,1.02871,-0.241061,0.589768,1.25029,-0.0395707,0.607934,0.992136,-2.44543,-1.3809,1.19213,-2.30749,-1.281,96,4,3.35012,6,4.74562
5.65335,2.36902,-1.54829,4.95669,2.50408,-1.75452,3.4293,2.53736,-1.61247,5.65335,-0.772573,-1.57586,6.32866,-0.874838,-1.39354,3.31162,-0.89985,-1.5075,2.22767,2.7163,-1.64608,1.77933,-0.743986,-1.70205,1.29918,2.22722,-1.47647,1.57822,-1.07577,-1.20347,0.653435,2.05371,-1.37084,0.665193,2.39764,-1.54685,0.818951,-1.23599,-1.18794,0.780768,-0.907648,-1.19666,219,13,6.39973,13,7.77002
4.29487,-0.575519,-3.48177,3.53653,-0.399765,-3.30785,2.26321,-0.426474,-3.63176,4.29487,2.56607,-1.82158,6.87437,2.49253,-1.99575,3.49579,2.61265,-1.93613,1.55452,-0.168345,-3.60817,0.200751,1.94901,-3.32967,0.857529,-0.907573,-3.49127,3.33993,2.64969,-1.72387,0.439533,-0.703798,-3.58167,0.436254,-1.1129,-3.34385,1.29374,2.68435,-1.77482,2.04746,2.62779,-1.68977,97,4,3.00907,4,6.07813
4.18976,-0.341154,-0.382098,4.58726,0.744604,-0.507179,3.36585,0.849742,-0.626162,4.18976,2.80044,2.84803,3.5952,-2.532,3.00789,2.22055,-2.76833,3.58868,2.56301,0.768699,-0.489966,0.722733,-2.77497,2.46753,0.83737,1.10013,-0.966533,1.49784,-2.76513,3.87071,0.576186,1.14773,-0.800772,0.263267,0.995822,-1.26466,0.781097,-2.84877,3.9855,0.722423,-2.67468,3.72064,114,5,4.44788,3,1.66856
6.0434,0.561574,-4.81587,6.96103,0.797558,-4.56184,5.73233,0.769334,-4.44459,6.0434,-2.58002,-3.79845,5.61025,3.12989,-3.70286,5.00888,-3.11405,-3.71278,2.72957,0.77869,-4.63688,3.57437,-3.0343,-3.68855,3.00298,0.760829,-4.23042,1.47364,2.9747,-3.74383,1.79698,0.732929,-4.17251,1.20774,0.802349,-4.3095,0.876649,3.09584,-3.67491,0.612645,2.8009,-3.81127,372,5,6.27734,7,5.09432
4.91855,0.61083,2.90208,5.74389,0.265787,2.89618,3.02436,0.387964,2.92376,4.91855,-2.53076,1.98038,4.74926,-2.25723,2.07689,4.27588,-2.24744,2.03215,0.395622,1.88208,2.88708,0.329633,-1.52776,2.96289,3.01993,0.256971,2.79134,4.03384,-2.30133,1.87569,1.31839,0.211369,2.73578,1.70396,0.292249,2.83096,2.45556,-2.31648,1.88626,1.57901,-2.27775,1.8586,238,8,5.97783,6,4.84933
8.48231,-0.170859,-0.361086,8.21315,0.076756,-0.468928,6.63916,0.0531669,-0.456568,8.48231,2.97073,-0.272956,4.462,2.8053,0.125749,4.85884,2.66086,0.114876,0.813683,0.681848,-0.275568,2.65192,2.54459,0.316712,6.00016,-0.0266674,-0.467829,2.246,2.79827,-0.130799,3.42323,-0.0566285,-0.472875,2.5805,0.0130828,-0.460511,0.970074,2.74267,-0.0450581,1.27856,2.84045,-0.194989,531,14,13.1899,13,9.46314
7.80842,-2.59385,-2.30657,5.31477,-2.76773,-2.39493,5.06838,-2.54233,-2.33607,7.80842,0.547741,-1.30851,5.99008,0.698195,-1.13543,4.31241,0.710082,-1.2038,3.57778,-2.45654,-2.32127,2.69129,0.858648,-1.27229,1.53469,-2.74345,-2.3421,1.69815,0.473287,-1.04422,0.552856,-2.75571,-2.50152,0.981897,-2.73654,-2.23991,0.674366,0.44726,-1.19016,1.02416,0.490423,-0.937796,97,8,9.1578,6,5.44622
4.50118,-1.2919,0.317269,5.37412,-1.41299,0.14253,3.76739,-1.46569,0.077599,4.50118,1.8497,-1.39842,4.95608,1.53241,-1.16016,3.05861,1.48715,-1.1823,1.39676,-1.74834,0.483976,0.955445,1.43251,-0.370032,2.45713,-1.30648,-0.166121,2.10524,1.51194,-1.43241,1.00773,-1.3892,-0.141453,1.45522,-1.24923,-0.182488,1.07759,1.59376,-1.34946,1.035,1.42674,-1.50679,171,7,5.35475,11,6.23596
6.72014,2.11892,-4.08963,4.75866,1.61182,-3.80401,3.23612,1.70506,-3.77457,6.72014,-1.02267,-5.5293,9.62157,-0.84255,-5.27936,8.26796,-0.867763,-5.31506,2.08207,1.49072,-3.7847,0.164833,0.307408,-5.20456,1.2807,2.05816,-3.65201,8.20584,-0.886299,-5.30459,0.545593,2.23137,-3.63552,0.749199,1.93232,-3.64511,5.05555,-0.87572,-5.30391,3.15103,-0.903274,-5.30543,119,6,4.09868,4,9.37059
6.09737,2.54405,1.09032,6.52789,1.77931,1.10829,3.7503,1.80709,1.17072,6.09737,-0.597545,2.94537,5.32421,-0.595526,2.83571,4.74966,-0.63312,3.0346,2.69493,1.68908,0.99849,2.46682,-0.510083,2.72251,1.12,2.09432,1.46879,2.32132,-0.763912,3.27265,0.663207,1.93654,1.33465,0.476563,2.31477,1.59938,1.26281,-0.705654,3.18439,1.0632,-0.833123,3.36427,307,12,8.88394,11,7.09949
9.16122,1.77762,-2.12445,8.51585,1.05892,-1.95675,7.14794,1.01762,-1.93794,9.16122,-1.36397,-1.04311,12.087,-0.629895,-1.03263,6.95772,-0.657948,-1.02173,1.09374,1.53259,-1.79354,4.23574,-0.53839,-0.940128,6.21942,0.930898,-1.93617,2.7982,-0.839492,-1.11689,3.86679,0.927455,-1.92191,2.35269,0.936556,-1.95917,1.58522,-0.860447,-1.1699,1.21378,-0.812123,-1.04351,345,9,10.4617,11,12.574
5.00545,1.28324,-3.53154,3.58708,0.690195,-3.30195,2.10952,1.03892,-3.3834,5.00545,-1.85835,-4.41967,5.27075,-1.71601,-4.51209,2.31151,-1.77764,-4.37903,1.34005,1.48627,-3.2868,1.79383,-1.91582,-3.94744,1.07165,0.46738,-3.20172,0.589094,-1.34485,-5.04498,0.400706,0.504142,-3.48451,0.671378,0.445442,-2.98412,0.430721,-1.38317,-4.70483,0.159545,-1.24122,-5.61658,86,3,2.79494,8,5.65301
9.48829,1.30049,-0.915299,3.38362,1.0833,-1.46158,3.17923,1.01236,-1.41695,9.48829,-1.8411,0.757406,4.5987,-1.0351,1.37039,5.97817,-1.04438,1.4805,1.26344,0.422813,-1.34893,1.38836,-1.41627,1.14651,2.24196,1.33105,-1.32086,4.71179,-0.937103,1.54078,0.881218,1.24069,-1.33201,1.36666,1.38927,-1.30983,2.08165,-0.913588,1.49608,2.63117,-0.955707,1.57456,305,17,10.6418,12,11.3659
5.15508,0.55109,-4.35749,5.72301,-0.0824959,-3.97365,5.02201,-0.0662558,-3.96652,5.15508,-2.5905,-5.26151,7.9343,-1.99952,-4.74466,5.63794,-2.04288,-4.85242,0.209883,-1.36129,-3.37137,3.93775,-2.13668,-4.80883,4.96897,-0.0256018,-3.95385,1.75666,-1.83135,-4.91397,2.05735,-0.0147112,-3.91642,2.91183,-0.0332965,-3.9794,0.636158,-1.80209,-5.02932,1.12092,-1.84796,-4.84165,127,3,5.3168,7,8.57956
6.69895,-1.36014,-4.12555,2.53386,-1.21656,-4.39485,5.29088,-1.08489,-4.31318,6.69895,1.78145,-5.06414,4.14014,1.36731,-4.89034,3.35182,1.10968,-5.12302,1.05497,-0.526448,-4.48416,0.698499,0.23594,-5.33304,4.43157,-1.21137,-4.22049,2.9524,1.29209,-4.95274,1.79563,-1.19854,-4.27238,2.63619,-1.2201,-4.18344,1.24051,1.21111,-4.98885,1.71889,1.3505,-4.92165,358,16,16.1312,9,6.14275
4.33475,2.01881,1.35264,5.30557,1.90175,1.62948,4.19903,1.9618,1.70383,4.33475,-1.12279,4.89284,3.79758,-0.179176,4.99402,4.08488,-0.192986,4.95021,1.83361,1.56688,1.55715,0.851677,-0.0720587,5.54666,2.60394,2.23614,1.71461,3.24105,-0.224691,4.70591,1.42148,2.30584,1.72044,1.19003,2.15286,1.70159,1.83382,-0.242409,4.63155,1.40789,-0.201613,4.79472,307,4,4.80256,4,4.82931
4.39782,0.0435036,0.555069,3.77115,0.039896,0.784005,2.4807,0.0359664,0.976519,4.39782,-3.09809,1.73851,5.94797,-2.79429,1.66072,4.59242,-2.83854,1.74712,0.43522,-1.19204,1.52433,0.861328,2.74288,1.47694,2.37013,0.209785,0.72548,3.97372,-2.69814,1.74143,1.41815,0.224374,0.764546,0.952349,0.188058,0.665255,2.48273,-2.69157,1.72868,1.49113,-2.70909,1.76224,412,23,9.18141,12,8.31576
6.33081,1.68682,0.730413,6.2714,2.2138,0.472624,4.74639,1.97949,0.583486,6.33081,-1.45477,0.601465,4.52266,-2.37145,0.796542,3.73399,-2.42071,0.600625,1.42599,1.74458,0.96305,0.827807,-1.60705,0.593552,3.37591,2.07796,0.385433,3.22208,-2.60854,0.549049,1.25918,2.05953,0.388194,2.11708,2.08892,0.383731,1.81363,-2.67281,0.553321,1.41699,-2.52623,0.540544,293,10,8.6224,9,5.65378
5.34331,-0.0714337,-0.477491,3.67787,0.582991,-1.38674,2.30331,0.726649,-1.53506,5.34331,3.07016,0.531192,8.201,2.83765,0.315975,3.32399,2.95964,0.362102,0.550954,1.16682,-0.341881,0.116409,2.03406,2.24441,1.82008,0.597306,-1.71736,3.25531,2.98821,0.209539,1.14493,0.581648,-1.64183,0.675531,0.623845,-1.8338,2.0907,2.98598,0.209735,1.16462,2.99224,0.209183,128,4,2.51873,6,7.5903
5.24241,-0.450491,0.0677245,4.41994,-0.245622,0.313235,3.53667,-0.248268,0.268127,5.24241,2.6911,-1.9976,6.52122,2.551,-1.62754,5.48645,2.6007,-1.70338,1.6541,-0.138549,0.62899,2.4932,2.43254,-1.87095,1.90116,-0.343682,-0.0791876,3.05704,2.73763,-1.52126,0.926569,-0.307544,0.0529786,0.975773,-0.377996,-0.203374,1.70826,2.75758,-1.4539,1.34955,2.71237,-1.60051,81,4,5.10095,5,6.89562
6.65554,-2.35882,-1.5241,5.81273,-2.6228,-1.64702,2.67938,-2.80467,-1.97795,6.65554,0.782773,-2.20685,8.62077,0.903148,-1.97215,5.61263,0.895378,-2.02654,1.50609,-2.73579,-2.18574,1.76448,0.740042,-1.61276,1.18142,-2.89252,-1.62464,3.87901,0.965812,-2.16467,0.694235,-2.84543,-1.44129,0.489044,-2.95941,-1.83796,2.28272,0.98652,-2.17507,1.59748,0.936219,-2.1489,368,10,6.31421,13,9.68818
4.85156,1.08933,2.49617,2.58998,1.47765,3.04768,3.11903,1.24309,3.29403,4.85156,-2.05227,2.25498,4.78248,-2.21939,1.60593,3.51306,-2.23307,1.69973,0.173106,-1.88612,2.96831,0.658709,-1.45274,2.10342,3.29212,1.24375,3.19946,3.07999,-2.3841,1.51028,1.92903,1.25896,3.22919,1.36363,1.22222,3.15543,1.22554,-2.31588,1.53808,1.85918,-2.42905,1.48921,325,9,5.09168,4,3.78113
6.62215,-1.04941,4.34899,7.63352,-1.74264,4.2591,6.09947,-1.68113,4.2774,6.62215,2.09218,6.1208,3.89031,2.22571,6.6247,2.82793,2.12972,6.46018,3.02514,-1.88039,4.12737,1.86841,2.43641,6.32732,3.19088,-1.49234,4.36869,1.18903,1.63543,6.46265,1.56399,-1.57122,4.33355,1.63639,-1.41696,4.39552,0.529126,1.45601,6.57975,0.67503,1.77578,6.33505,287,8,8.32127,5,4.98963
6.0329,1.12814,-4.53173,4.56159,1.34222,-4.26701,5.58806,1.02075,-4.24336,6.0329,-2.01345,-4.04905,4.20738,-1.66682,-4.54567,2.99637,-1.48031,-4.56698,1.46754,1.48077,-4.28242,1.08815,-2.09868,-4.67211,4.32247,0.869445,-4.18125,2.20201,-1.18977,-4.35852,2.62546,0.853162,-4.14517,1.6979,0.894627,-4.23411,1.12476,-1.07972,-4.37297,1.09107,-1.30323,-4.33046,460,18,12.3962,17,9.58642
5.94653,-0.195467,-2.08482,2.55898,-0.107994,-1.51047,4.07872,-0.212261,-1.77286,5.94653,2.94613,-0.978688,4.40315,3.09496,-1.39343,3.18617,2.99447,-1.16184,1.20083,-0.149668,-2.23097,1.58414,2.56754,-1.18089,2.88122,-0.238334,-1.50016,1.86349,-2.92901,-1.02272,1.62451,-0.203886,-1.4437,1.25892,-0.282791,-1.5675,1.19724,-2.92168,-1.01134,0.666336,-2.94217,-1.04281,99,4,4.44058,3,4.7538
4.5709,-0.423405,3.29707,3.68468,-0.881384,3.10993,2.78201,-1.00842,3.06657,4.5709,2.71819,4.43314,1.70434,2.79873,5.0393,1.66771,2.7838,5.07139,1.86828,-1.29921,2.78145,1.39136,2.44309,4.57631,1.12752,-0.513386,3.26759,0.585778,-2.58251,5.40736,0.431274,-0.693163,3.34878,0.70741,-0.404157,3.19792,0.262914,-2.93334,5.32634,0.350719,-2.32194,5.38607,118,3,3.00696,2,1.57718
4.60352,1.01376,0.597924,5.05676,1.20032,0.716242,4.13245,1.42927,0.657264,4.60352,-2.12783,1.92506,4.81465,-2.31853,1.85128,4.70225,-2.34765,1.92299,1.47668,1.87957,0.404634,3.13791,-2.48991,1.90069,2.8757,1.20388,0.733054,1.65688,-2.07581,1.91121,1.73716,1.15963,0.715934,1.14283,1.27117,0.756422,0.787811,-2.23063,1.91026,0.886849,-1.9384,1.8927,129,7,5.63771,8,5.91372
4.41111,-0.619105,-0.0135981,7.14137,-0.208503,-0.395603,4.8238,-0.163086,-0.422456,4.41111,2.52249,-2.23367,6.0087,1.81806,-1.80944,5.2894,1.81487,-1.89725,3.13181,-0.10595,-0.540398,1.98417,1.45039,-1.8094,1.7065,-0.268081,-0.188162,3.50761,2.0179,-1.88973,0.926447,-0.191212,-0.288744,0.786014,-0.358718,-0.0658015,1.75578,1.97734,-1.8259,1.75472,2.05849,-1.94844,354,10,7.0491,10,7.79186
4.79901,-1.74874,2.33478,5.93105,-2.10675,2.3612,3.84125,-2.09954,2.48484,4.79901,1.39285,0.845617,4.10838,1.6777,0.935219,4.08588,1.58288,0.734838,2.36571,-2.35187,2.37291,0.846155,1.86374,0.0165132,1.65914,-1.73558,2.52598,3.28127,1.51134,0.878099,0.753649,-1.88573,2.57186,0.920892,-1.61286,2.46951,1.42328,1.54498,0.829112,1.85942,1.48559,0.913962,185,5,6.31336,6,5.24606
4.21326,1.40881,0.603837,1.85356,2.61552,0.806865,2.83725,2.21084,0.927982,4.21326,-1.73278,-1.24993,3.74297,-1.29198,-1.41043,5.01924,-1.12479,-1.48946,0.981854,1.53828,1.13556,0.343755,-2.32167,-1.73469,2.15773,2.49826,0.707403,4.90413,-1.05949,-1.42631,0.982696,2.40925,0.72659,1.18216,2.57222,0.687573,1.89943,-1.0358,-1.41559,3.00557,-1.07446,-1.43278,325,8,3.86401,10,8.26844
6.11792,3.0867,-3.22334,6.08879,3.13364,-3.30562,4.59273,-3.09003,-3.29535,6.11792,-0.0548969,-4.34838,6.04809,0.191476,-4.29737,2.79382,0.207749,-4.29105,2.68823,-3.0955,-2.99458,0.23774,-1.81258,-4.87174,1.90459,-3.08231,-3.60789,2.90503,0.281523,-4.08711,0.831816,-3.07318,-3.51104,1.07284,-3.08939,-3.67697,1.75284,0.25246,-4.03194,1.15406,0.325673,-4.16398,319,6,7.00271,5,5.67963
5.61912,0.268065,2.98856,4.32417,0.190065,3.19703,3.80337,0.431344,3.28035,5.61912,-2.87353,4.2151,8.96046,-2.93351,3.94969,7.17388,-2.99339,3.99806,1.47215,0.862485,2.92824,2.87556,-2.90469,3.73915,2.54153,0.186847,3.36609,4.31715,-3.05244,4.13574,1.23044,0.171734,3.46112,1.31136,0.201026,3.26767,2.47412,-3.11032,4.11966,1.85271,-2.9751,4.15168,316,8,5.61442,11,12.7459
4.97269,-0.168402,-4.91588,4.50235,-0.10802,-4.74826,4.0641,-0.0954564,-4.77081,4.97269,2.97319,-5.74658,4.35718,2.81482,-5.96155,2.58363,2.77034,-5.94522,2.25316,-0.0165194,-4.40186,0.803132,3.06503,-6.47406,1.82661,-0.19288,-5.0871,1.83005,2.64253,-5.54034,0.899686,-0.26761,-5.18861,0.931861,-0.120734,-4.97231,1.13911,2.63548,-5.43735,0.691016,2.65416,-5.6898,389,7,4.9319,9,6.08332
7.66687,0.609037,0.890706,7.89913,0.589329,0.931561,6.14872,0.534421,0.905652,7.66687,-2.53256,2.27225,6.96194,-2.04884,2.45213,3.61962,-2.12419,2.43838,4.05444,0.485624,0.767636,2.49223,-2.10026,2.49035,2.1084,0.628358,1.13322,1.12968,-2.177,2.31108,1.09832,0.694945,1.19955,1.01515,0.556306,1.05289,0.59378,-2.0896,2.13233,0.540653,-2.27301,2.46956,159,10,10.3695,8,6.71169
8.678,-0.343897,-1.92215,9.77574,0.439146,-2.10758,4.01338,-2.17971,-3.96864,8.678,2.7977,-2.69187,8.82226,2.37499,-2.29139,5.05895,2.30764,-2.24496,2.29002,-1.91819,-3.95954,2.13618,2.43065,-2.47931,1.89604,-2.4973,-3.88517,2.95057,2.21869,-2.02256,1.14194,-2.58027,-3.84894,0.763911,-2.37309,-3.92474,1.57559,2.18617,-1.94381,1.37677,2.2559,-2.10473,155,5,4.78498,15,13.6247
6.46964,-0.607782,4.22721,5.2296,-0.278645,4.34332,3.08516,-0.447412,4.71259,6.46964,2.53381,-0.0634754,7.51646,2.34556,0.611295,7.82938,2.44935,0.516405,1.80692,-0.742353,4.74053,1.42931,2.38028,0.0902021,1.45442,-0.0779279,4.54261,6.40424,2.46475,0.602482,0.838978,0.0468217,4.4409,0.630663,-0.244219,4.64204,2.50791,2.47886,0.587265,3.89675,2.45567,0.612153,130,7,5.8876,8,12.6093
14.8971,2.25837,-3.01047,7.5331,2.12331,-3.25112,2.4627,2.39283,-3.1167,14.8971,-0.883219,-2.29565,14.9793,-0.870329,-2.28659,11.4352,-0.877547,-2.34729,0.485844,1.41285,-2.13674,5.94948,-0.898359,-2.43917,2.22889,2.57486,-3.14039,5.48842,-0.854987,-2.23679,1.40115,2.58223,-3.13399,0.827841,2.56239,-3.15101,2.94383,-0.841639,-2.19142,2.54516,-0.870425,-2.28666,517,17,18.4908,14,18.0927
