cLO_pT,cLO_phi,cLO_eta,cLO_rap,c_pT,c_phi,c_eta,c_rap,chad_pT,chad_phi,chad_eta,chad_rap,cbarLO_pT,cbarLO_phi,cbarLO_eta,cbarLO_rap,cbar_pT,cbar_phi,cbar_eta,cbar_rap,cbarhad_pT,cbarhad_phi,cbarhad_eta,cbarhad_rap,d1_pT,d1_phi,d1_eta,d1_rap,d1bar_pT,d1bar_phi,d1bar_eta,d1bar_rap,d2_pT,d2_phi,d2_eta,d2_rap,d2bar_pT,d2bar_phi,d2bar_eta,d2bar_rap,d3_pT,d3_phi,d3_eta,d3_rap,d3bar_pT,d3bar_phi,d3bar_eta,d3bar_rap,d4_pT,d4_phi,d4_eta,d4_rap,d4bar_pT,d4bar_phi,d4bar_eta,d4bar_rap,multiplicity,chad_cone_mult,chad_ptcone,cbarhad_cone_mult,cbarhad_ptcone
1.73031,-0.540737,-1.90355,-1.63926,0.898287,-1.47996,-2.60829,-1.95705,1.14083,-1.6731,-3.1767,-2.49154,1.73031,2.60086,1.10522,0.892512,1.9746,2.99914,1.00814,0.842554,1.43168,3.01836,1.55375,1.09579,0.426405,0.864671,-2.71359,-2.66317,0.418239,1.6573,2.05964,2.00862,1.51136,-1.83399,-2.63156,-2.44899,1.40546,-2.96949,0.985531,0.833437,0.911608,-1.79589,-2.62955,-2.50247,0.601412,-1.89176,-2.63186,-2.37776,0.611895,-3.13014,1.09521,0.904723,0.807399,-2.84795,0.881983,0.774198,230,5,2.32337,2,1.12958
1.74767,-2.19474,-1.10537,-0.895687,1.71178,-2.17376,-0.540999,-0.415009,1.56812,-2.54166,-0.0404284,-0.0251943,1.74767,0.946858,0.664709,0.518787,1.80529,-0.0365997,0.17759,0.130977,1.36053,-1.03026,-0.317306,-0.182439,1.11153,-3.13316,-0.211624,-0.209999,0.943408,-1.37133,-0.734607,-0.727854,0.894845,-1.77652,0.192772,0.127145,0.567328,-0.440422,0.53481,0.267992,0.600113,-1.63457,0.177979,0.137738,0.312521,-2.05164,0.210269,0.113058,0.319662,-0.733168,0.766356,0.443801,0.277074,-0.101002,0.173865,0.0854197,181,4,2.07786,2,1.83882
1.28868,2.24559,2.42651,2.0086,1.41276,-2.34544,-2.29055,-1.92436,0.658395,-2.25512,-2.5465,-1.44883,1.28868,-0.896005,5.21653,4.78833,1.91361,-0.59391,4.76542,4.52597,1.27567,-0.751474,5.53655,4.92748,0.702377,-1.86965,-2.15933,-2.14049,1.14181,-0.243007,4.90916,4.90174,0.264201,2.48587,-2.19612,-0.959727,0.621654,-1.85809,5.60544,4.95226,0.0625369,-2.67195,-3.00661,-1.05838,0.243876,2.25235,-1.53929,-0.87054,0.456999,-1.93154,5.34476,4.95812,0.169244,-1.65861,6.07076,4.9447,131,3,1.15721,1,0.303713
1.75967,2.33642,-4.73667,-4.46364,1.72032,2.38197,-8.4839,-8.20117,0.816373,2.64219,-8.16112,-7.20162,1.75967,-0.805175,-5.85996,-5.58687,1.58733,-0.888427,-3.68555,-3.36703,1.57241,-0.958443,-4.19888,-3.72781,0.470341,-0.916588,-7.48961,-7.44742,0.413889,-2.88453,-3.39009,-3.33637,1.26086,2.49046,-7.37778,-7.12654,1.7597,-0.7361,-3.9619,-3.81363,0.797747,2.5298,-7.35408,-7.19197,0.464792,2.4229,-7.41371,-7.03608,0.576008,-0.728809,-4.07996,-3.80479,1.18371,-0.739648,-3.89897,-3.81886,105,1,0.766155,5,2.60138
2.42462,-1.09744,-4.0725,-3.91058,3.02276,-1.06059,-3.99686,-3.88687,1.72767,-1.25244,-4.79907,-4.38309,2.42462,2.04416,-3.82227,-3.66042,2.46714,1.66989,-3.82796,-3.5727,1.66399,1.73983,-3.75506,-3.3182,1.25906,-0.896165,-4.68715,-4.68104,0.961552,0.923412,-3.20774,-3.19735,0.701999,-1.9283,-4.64534,-4.07838,1.22554,2.34844,-3.65466,-3.39195,0.367275,-2.20385,-4.46731,-3.95153,0.36262,-1.64911,-4.72992,-4.20579,0.491527,2.15039,-3.74838,-3.40017,0.749885,2.47777,-3.56525,-3.38557,140,5,2.9125,5,1.9542
2.41399,0.254773,-2.76445,-2.60272,2.91039,0.536129,-2.69878,-2.58219,3.74447,0.469535,-2.62242,-2.50186,2.41399,-2.88682,-1.1517,-1.02191,1.53177,3.01197,-0.968306,-0.736668,1.28243,2.98902,-0.885559,-0.524688,2.0987,0.75022,-2.36922,-2.36705,1.19334,-2.93062,-0.364188,-0.361825,1.82308,0.144973,-2.77237,-2.63761,0.456048,1.79334,-1.37663,-0.7001,1.00249,0.262973,-2.76182,-2.65422,0.835939,0.00331905,-2.76672,-2.61849,0.22467,1.55274,-1.64003,-0.900712,0.2438,2.01473,-1.00508,-0.502437,166,7,5.77255,0,0
2.82462,-2.57475,-4.09423,-3.97009,2.89234,-2.40485,-4.19056,-4.07152,2.35659,-2.36402,-4.63306,-4.36848,2.82462,0.566843,-7.43851,-7.3143,2.79106,0.605939,-7.52568,-7.37256,1.7474,0.538156,-7.4521,-7.04242,1.33133,-1.85456,-4.20714,-4.20168,1.28089,0.321986,-6.68827,-6.68236,1.35941,-2.86198,-4.72284,-4.50017,0.567292,1.04372,-8.15933,-7.43829,0.512609,-2.72488,-4.83153,-4.50348,0.85449,-2.94406,-4.64176,-4.49778,0.306272,0.801264,-8.25443,-7.61421,0.279812,1.30962,-7.96529,-7.25823,163,4,3.47545,3,1.11819
5.69993,-2.93379,-1.02401,-0.99836,5.66042,2.95112,-1.24741,-1.21878,3.45695,3.0946,-1.30974,-1.19066,5.69993,0.207802,-0.0709033,-0.0685724,4.52735,0.378511,-0.2314,-0.219848,3.64518,0.44677,-0.305753,-0.269952,2.67035,3.03067,-1.17233,-1.17121,1.24443,0.860283,0.115258,0.114543,0.810225,-2.97642,-1.65351,-1.2306,2.55505,0.249789,-0.480581,-0.448244,0.258653,-3.04957,-2.03536,-1.32391,0.552587,-2.94221,-1.41164,-1.16037,1.53818,0.244388,-0.531571,-0.508162,1.01692,0.257958,-0.401193,-0.362669,366,7,5.14633,9,5.74597
6.97926,-3.0486,2.07711,2.05524,7.09456,-2.62163,1.80304,1.78236,4.64647,-2.5857,1.91092,1.83221,6.97926,0.0929933,2.15541,2.13345,6.46496,-0.395206,2.21895,2.19336,5.12336,-0.398928,2.25475,2.18751,1.25118,-2.02789,1.8401,1.83422,2.16599,-0.143979,1.98299,1.98099,3.6456,-2.76838,1.86783,1.83154,3.07627,-0.577444,2.37739,2.32638,2.189,-2.75826,1.89808,1.87439,1.45688,-2.78358,1.82048,1.76905,1.56969,-0.526349,2.31569,2.26948,1.51077,-0.630534,2.4352,2.38528,273,12,9.69962,9,7.51521
2.21522,2.44751,0.477196,0.399582,1.20045,2.60725,-0.00798749,-0.00499092,1.60828,1.62207,0.716695,0.475191,2.21522,-0.694078,0.296417,0.246547,2.44666,-0.576923,0.659043,0.571756,1.52131,-0.473219,0.167439,0.102687,0.305886,-1.23919,-0.0189243,-0.017217,0.888989,0.341687,0.430075,0.425165,1.90411,1.66653,0.62089,0.554991,1.11773,-1.09041,-0.123427,-0.0913346,0.732429,1.73102,0.634096,0.535757,1.17415,1.62632,0.611435,0.568329,0.469042,-0.868838,-0.0918628,-0.0633205,0.668154,-1.2453,-0.141947,-0.114299,133,7,3.62289,2,0.544351
4.26303,1.71271,-2.69377,-2.63597,8.96497,1.64753,-2.80353,-2.78983,6.70717,1.69491,-2.83336,-2.79234,4.26303,-1.42889,-3.01851,-2.96044,0.954329,-0.846649,-3.89514,-3.27401,0.333208,-0.830562,-2.93873,-1.23409,4.06926,1.79238,-2.88843,-2.88785,0.818016,-0.328733,-1.11287,-1.10135,2.68657,1.54696,-2.7239,-2.65723,0.549775,3.1087,-2.01651,-1.32966,1.40773,1.48727,-2.65225,-2.59486,1.2841,1.6124,-2.79323,-2.72485,0.399251,-3.11447,-1.81251,-1.38616,0.153126,2.95168,-2.40126,-1.26029,492,10,8.97874,14,4.82087
1.37941,3.00693,-2.24182,-1.86454,1.09419,2.4994,9.37658,8.8478,0.6082,2.35179,9.62998,8.40987,1.37941,-0.134661,-3.42676,-3.03777,1.71221,-0.362799,-3.24922,-2.96559,0.726031,-0.483165,-4.27275,-3.21297,0.508264,-1.4469,8.02836,7.99201,0.803764,-1.14127,-2.77543,-2.76069,1.05724,2.05375,8.89261,8.56358,0.499791,0.906302,-4.36273,-3.54322,0.413901,2.27585,8.9677,8.52527,0.659833,1.91512,8.81581,8.59353,0.352039,1.05188,-4.20814,-3.66487,0.159853,0.581128,-4.57768,-3.4012,72,1,0.413901,1,0.791619
1.46921,0.203743,5.88367,5.52663,2.04091,0.983356,5.83945,5.6235,1.37015,1.10235,6.4803,5.92043,1.46921,-2.93785,4.94995,4.59295,1.47586,2.74523,-4.65329,-4.29863,0.570725,1.98446,-4.87098,-3.59321,0.553226,2.74608,6.01717,5.98632,0.604936,-2.25483,-3.66591,-3.64001,1.51455,0.729465,6.08695,5.89983,1.00314,1.41782,-3.92542,-3.57285,0.824644,0.745781,6.17998,6.02683,0.690143,0.70997,5.96271,5.7561,0.465957,1.31344,-4.10434,-3.72834,0.541902,1.50753,-3.73045,-3.42879,217,5,2.70021,0,0
3.56675,1.6876,1.43678,1.36469,3.71738,2.75528,2.08938,1.9624,2.81403,2.68619,2.04924,1.85797,3.56675,-1.45399,-1.32502,-1.25507,6.61952,-1.65107,-0.766116,-0.737309,5.55831,-1.67902,-0.757442,-0.720319,0.907726,3.07395,2.49488,2.48336,0.761077,-0.954174,-0.60691,-0.597999,2.00331,2.51401,1.69583,1.58879,5.01402,-1.77983,-0.751612,-0.738864,1.22487,2.50088,1.59817,1.52923,0.778713,2.53467,1.83309,1.67405,1.91262,-1.7648,-0.764614,-0.744049,3.10176,-1.7891,-0.743469,-0.735603,301,9,5.67255,12,8.67894
3.45944,-2.70955,0.358199,0.329703,5.09086,-2.05209,0.37973,0.364912,3.69263,-1.95208,0.137989,0.121852,3.45944,0.432044,1.79484,1.71372,3.82011,-0.0931904,1.92259,1.80615,2.37921,-0.0486239,2.2599,2.00645,2.03856,-2.14699,-0.125061,-0.124771,0.867078,-0.725014,2.5111,2.49848,1.7381,-1.72293,0.427971,0.371817,1.78743,0.25991,1.92072,1.78904,1.08829,-1.66232,0.396684,0.362791,0.655129,-1.82373,0.475862,0.384966,0.886878,0.240688,2.01947,1.88983,0.900881,0.278833,1.81305,1.68945,432,14,8.36369,10,5.57897
