cLO_pT,cLO_phi,cLO_eta,cLO_rap,c_pT,c_phi,c_eta,c_rap,chad_pT,chad_phi,chad_eta,chad_rap,cbarLO_pT,cbarLO_phi,cbarLO_eta,cbarLO_rap,cbar_pT,cbar_phi,cbar_eta,cbar_rap,cbarhad_pT,cbarhad_phi,cbarhad_eta,cbarhad_rap,d1_pT,d1_phi,d1_eta,d1_rap,d1bar_pT,d1bar_phi,d1bar_eta,d1bar_rap,d2_pT,d2_phi,d2_eta,d2_rap,d2bar_pT,d2bar_phi,d2bar_eta,d2bar_rap,d3_pT,d3_phi,d3_eta,d3_rap,d3bar_pT,d3bar_phi,d3bar_eta,d3bar_rap,d4_pT,d4_phi,d4_eta,d4_rap,d4bar_pT,d4bar_phi,d4bar_eta,d4bar_rap,multiplicity,chad_cone_mult,chad_ptcone,cbarhad_cone_mult,cbarhad_ptcone
13.6799,-0.298979,2.63339,2.62748,11.7705,-0.374251,2.53782,2.52987,1.95314,0.741043,1.32608,0.97493,13.6799,2.84261,0.967871,0.963409,3.38405,-2.23071,-0.172967,-0.159048,2.62001,-2.29037,-0.122321,-0.09226,1.13289,0.280099,1.67962,1.44076,0.888778,-2.23637,-0.911041,-0.666424,1.06521,1.2338,0.441897,0.402562,1.73319,-2.31805,0.342441,0.329614,0.36065,0.978185,-0.0194384,-0.0181284,0.72206,1.36043,0.638715,0.628435,0.958994,-2.41774,0.145508,0.144002,0.784783,-2.19612,0.562564,0.554671,622,20,8.54316,10,4.71949
0.3306,-1.69392,3.02274,1.53215,1.55987,-1.10359,1.71039,1.41109,1.17787,-1.90067,1.49691,0.861288,0.3306,1.44767,-2.66065,-1.21238,0.165453,-0.323095,-3.09398,-1.02049,0.30657,0.181627,-0.0167938,-0.00223185,0.856083,-3.08857,0.972886,0.704459,0.654937,2.07216,0.682417,0.410042,1.16909,-1.15395,1.08315,1.01806,0.805697,-0.699857,-0.573265,-0.494496,0.661449,-1.46858,1.01261,0.995984,0.5776,-0.791701,1.06541,1.04318,0.732402,-0.652362,-0.647172,-0.637071,0.081872,-1.13851,0.24408,0.124407,87,1,0.661449,1,0.485564
1.31409,2.97481,2.45361,2.04594,1.25057,-1.90785,2.51425,2.07775,1.67531,-2.06817,3.87362,3.34854,1.31409,-0.166783,-2.45493,-2.04724,2.53437,-0.636402,-1.80941,-1.66828,0.695547,-1.14104,-4.18294,-2.95113,1.40538,-2.72781,3.51176,3.32785,0.788381,-1.31412,-3.99092,-3.55027,1.02991,-1.07777,3.48379,3.37911,0.158127,0.96796,-2.92825,-1.76085,0.514145,-1.23433,3.76358,3.72807,0.528177,-0.925405,3.07208,3.03848,0.166917,0.261645,-1.26275,-1.04603,0.112723,2.25884,-3.06249,-2.60111,131,0,0,7,2.27104
1.79815,-2.99166,-0.921699,-0.742264,2.01464,2.44751,-0.872657,-0.726594,2.35204,2.68086,-0.79879,-0.599146,1.79815,0.149936,1.51276,1.27946,1.7697,0.127819,1.46363,1.22764,1.76562,0.0638241,1.86768,1.41234,0.491303,2.5808,-1.87458,-1.1815,1.96729,-0.0867041,1.65382,1.55928,1.86384,2.70719,-0.276308,-0.267177,0.345292,2.18103,1.35546,0.903871,1.3002,2.67422,-0.132409,-0.131657,0.565975,2.78298,-0.582903,-0.567578,0.20299,1.24672,0.527952,0.441091,0.277689,2.80944,1.37303,1.27532,171,5,2.73735,7,4.55834
2.16615,1.97503,4.28174,4.08598,2.26584,1.72494,4.18488,4.00327,0.339312,2.96751,5.62117,3.70304,2.16615,-1.16656,3.44993,3.25455,2.4447,-0.852556,3.51362,3.35419,1.64509,-0.598699,3.94217,3.40509,0.810191,1.69386,3.81055,3.38588,1.27953,-0.812896,3.14239,2.92824,0.781386,-1.87591,4.29236,4.12222,0.479419,0.00453811,4.74553,4.38007,0.53368,-1.97475,3.82709,3.79404,0.25579,-1.66856,4.84897,4.71868,0.301951,-0.715466,4.32131,4.22453,0.321486,0.672413,4.61408,4.52776,127,2,0.615906,3,0.635793
2.59141,-1.15411,-5.1945,-5.05002,3.18424,-1.27386,-5.10406,-5.00386,2.26843,-1.36601,-5.51137,-5.16084,2.59141,1.98748,-5.26334,-5.11887,1.91588,2.06756,-4.72848,-4.48948,0.880819,2.5357,-5.21545,-4.19256,0.668619,-2.26806,-5.41245,-4.86834,0.723569,-2.35618,-4.99595,-4.50284,1.92668,-1.09024,-5.36408,-5.33179,1.0353,1.77742,-3.97666,-3.87282,0.700748,-0.81764,-5.40762,-5.38817,1.26595,-1.23983,-5.30619,-5.30015,0.168104,2.51786,-4.23662,-3.9746,0.918236,1.6536,-3.86024,-3.84883,228,5,2.91916,9,3.22091
1.62675,0.908847,3.4375,3.13072,1.96824,0.904459,3.43532,3.20695,1.17284,0.726861,3.80765,3.02515,1.62675,-2.23275,4.19353,3.88607,1.40504,-2.25395,4.24911,3.869,1.42376,-2.5566,5.11113,4.47368,0.166547,0.580651,5.49519,3.75145,1.57454,-3.00014,4.71149,4.55959,1.00836,0.750927,2.5037,2.39634,0.6757,-0.988129,4.50349,4.2869,0.490596,0.33426,2.33866,2.30049,0.593914,1.0918,2.50301,2.4765,0.105586,-0.237086,5.41173,4.90645,0.602841,-1.10794,4.12741,4.10132,88,0,0,1,1.57454
1.89036,1.98362,-3.92459,-3.68066,0.770436,2.97757,-4.00228,-3.22022,0.192564,-2.39749,-5.54172,-3.06602,1.89036,-1.15797,-5.36419,-5.12002,1.57973,-0.190796,-6.06034,-5.58195,1.60845,0.0364353,-5.95493,-5.40219,0.471509,-1.40857,-3.18461,-2.39063,0.980928,0.939786,-5.96964,-5.64481,0.399499,2.14747,-4.54876,-4.0806,1.26337,-0.619395,-5.23175,-5.15965,0.133539,-2.55991,-4.38268,-4.01371,0.421861,1.82539,-4.1616,-4.10969,1.18918,-0.631462,-5.148,-5.14116,0.0756488,-0.428562,-6.03984,-5.29861,196,3,0.806129,3,0.458952
0.838383,0.0671174,-5.23728,-4.5197,1.06301,0.313355,-5.18346,-4.63569,0.327706,-0.168517,9.17419,7.22138,0.838383,-3.07448,-7.29505,-6.57738,1.31862,-2.9659,-6.81791,-6.40276,0.108201,2.51161,-9.48253,-6.43064,0.749984,-2.23799,7.5265,7.05549,0.833204,1.1952,-6.60362,-6.19415,0.951293,0.596251,7.5277,7.40677,0.81275,-2.07559,-6.89915,-6.73998,0.399476,1.11145,7.49444,7.43685,0.63495,0.281071,7.41078,7.38718,0.625974,-2.33833,-6.8774,-6.85314,0.264204,-1.41275,-6.62198,-6.49891,120,0,0,0,0
1.17708,-3.04501,-7.38223,-6.8999,1.59407,-2.89753,-7.1253,-6.80822,0.873192,-3.10491,-7.35115,-6.32048,1.17708,0.0965844,-6.40051,-5.91818,0.954978,-0.15828,-6.54518,-5.92384,0.655078,-0.113853,-6.65692,-5.36749,1.07271,-2.8315,-6.16394,-5.87986,1.02704,-0.153417,-5.25244,-4.94905,0.330742,1.10365,-7.85232,-7.2609,0.37338,2.91872,-6.73314,-6.22261,0.145098,-0.411398,-7.90782,-7.58029,0.353689,1.52567,-7.1621,-7.08974,0.374479,-2.95141,-6.44909,-6.38406,0.153362,1.54744,-6.21665,-5.91498,108,1,0.118424,0,0
