cLO_pT,cLO_phi,cLO_eta,cLO_rap,c_pT,c_phi,c_eta,c_rap,chad_pT,chad_phi,chad_eta,chad_rap,cbarLO_pT,cbarLO_phi,cbarLO_eta,cbarLO_rap,cbar_pT,cbar_phi,cbar_eta,cbar_rap,cbarhad_pT,cbarhad_phi,cbarhad_eta,cbarhad_rap,d1_pT,d1_phi,d1_eta,d1_rap,d1bar_pT,d1bar_phi,d1bar_eta,d1bar_rap,d2_pT,d2_phi,d2_eta,d2_rap,d2bar_pT,d2bar_phi,d2bar_eta,d2bar_rap,d3_pT,d3_phi,d3_eta,d3_rap,d3bar_pT,d3bar_phi,d3bar_eta,d3bar_rap,d4_pT,d4_phi,d4_eta,d4_rap,d4bar_pT,d4bar_phi,d4bar_eta,d4bar_rap,multiplicity,chad_cone_mult,chad_ptcone,cbarhad_cone_mult,cbarhad_ptcone
2.13188,-1.50496,3.69048,3.48971,2.4472,-1.28129,3.55746,3.39828,1.92052,-1.14493,3.67915,3.23871,2.13188,1.63663,2.12772,1.9335,2.24349,2.38707,1.91811,1.74266,1.17618,1.89403,1.85389,1.15212,1.93925,-1.12339,3.6051,3.50011,0.442369,0.449824,1.28246,0.66055,0.0456009,-3.12814,4.6451,2.26184,1.20321,2.26736,1.62177,1.54919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,2,2.15202,2,2.6122
23.5036,-0.721366,-3.23738,-3.23535,12.8133,-0.142728,-4.02658,-4.01977,12.5639,-0.183941,-4.013,-3.99672,23.5036,2.42023,-2.68342,-2.68141,38.4584,1.89446,-2.954,-2.95324,24.7074,1.91855,-2.96364,-2.9594,4.55838,-0.34741,-4.03142,-4.01069,14.3678,1.90626,-3.02077,-3.01865,8.10038,-0.0922314,-3.99059,-3.9887,10.3422,1.93563,-2.8782,-2.87705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,695,19,19.3931,28,46.8428
1.46232,-1.16331,5.44851,5.08907,2.05809,-1.35209,5.35156,5.13855,1.28258,-1.2739,5.33551,4.62067,1.46232,1.97828,6.26519,5.90574,1.0768,2.01933,6.3815,5.84221,1.10948,1.98166,6.1003,5.27149,1.30688,-0.79067,5.13287,4.92503,0.722741,-2.97317,5.49237,4.99849,0.620026,-2.64114,4.2786,4.03012,1.16974,1.33842,5.60942,5.52626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,1,1.30688,3,0.90272
0.633584,-2.72795,-7.95162,-7.00771,0.458298,-2.42289,-8.26917,-7.03885,0.800013,-2.61579,-8.53213,-7.42425,0.633584,0.413648,-5.68163,-4.73778,0.837642,0.225827,-5.49877,-4.78048,0.591414,0.60904,-5.64216,-4.25773,0.947116,-1.52725,-7.94579,-7.60389,1.08082,0.0777126,-4.78256,-4.50178,0.913364,2.50265,-7.32473,-7.19478,0.644804,2.73598,-4.07054,-3.83711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0
1.7811,-0.0960195,-2.19518,-1.93573,2.2492,0.266101,-1.93794,-1.76289,1.49434,0.177758,-2.69726,-2.10452,1.7811,3.04557,-1.20198,-0.988356,1.8567,2.77211,-1.32575,-1.11513,1.23001,2.93517,-1.29255,-0.730859,0.44889,1.72094,-3.21242,-2.3791,1.31982,3.00825,-0.399537,-0.328432,1.54839,-0.116257,-1.97483,-1.92763,0.129352,0.634138,-3.16515,-1.81051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,6,2.58394,3,1.29262
3.27678,2.70329,0.891543,0.825412,2.08666,2.53342,0.796356,0.666675,2.6599,2.54636,0.355872,0.272227,3.27678,-0.438299,1.35094,1.26875,2.75035,-0.574296,1.63256,1.51313,2.60485,-0.386609,2.04656,1.77335,0.198682,1.96354,1.28481,0.339137,1.21045,-0.314377,1.44719,1.24208,2.49642,2.59018,0.251762,0.247002,1.40028,-0.449035,2.37783,2.31944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358,6,3.38959,5,2.89291
0.848761,2.0957,-2.03495,-1.3754,1.62392,3.03775,-1.22945,-0.982563,1.34226,3.13537,-1.12638,-0.651607,0.848761,-1.0459,-4.91333,-4.20517,2.93779,-2.29984,-3.66872,-3.55306,2.45642,-2.25336,-3.6888,-3.37734,1.31854,-2.46105,-0.706043,-0.589516,2.46704,-2.07556,-3.35304,-3.28566,0.896102,1.93289,-0.838247,-0.749544,0.437242,2.52374,-4.1505,-3.73541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,2,2.98961
1.93815,2.49456,1.25396,1.06174,1.44984,0.814392,1.05899,0.795026,1.0212,0.472416,1.93977,1.13172,1.93815,-0.647031,3.97388,3.73941,0.387101,-0.987019,5.56201,4.17546,0.526719,0.20771,5.24805,3.75463,1.21654,-0.258571,1.25862,1.06706,0.608764,-2.63074,4.36026,3.75237,0.820336,1.90199,1.37018,1.23515,1.12253,0.370316,3.84629,3.75668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0.293724,3,0.801841
1.22276,-1.97678,-4.37061,-3.91173,1.62457,-1.58524,-4.32031,-4.01219,1.02753,-1.5271,-4.26421,-3.37336,1.22276,1.16481,-5.34705,-4.88796,1.03773,1.40027,-5.40664,-4.8427,0.832784,0.807076,-6.6157,-5.54344,0.615019,-1.61596,-3.25716,-2.65948,0.970979,1.05381,-6.37865,-6.04892,0.41851,-1.39631,-4.91591,-4.4754,0.260916,-1.1938,-5.25216,-4.4852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,2,1.03358,4,1.58884
1.08809,-0.0334454,3.34959,2.81949,2.41969,-0.446997,3.46718,3.30496,1.53093,-0.346973,3.53574,2.9513,1.08809,3.10815,5.01661,4.48426,0.911995,-1.71766,4.86095,4.20625,0.628719,-1.7714,5.79826,4.47086,1.3481,-0.975706,3.33603,3.13913,0.584512,1.99074,5.02077,4.38365,0.907058,0.716574,2.78608,2.65566,1.15538,-1.47281,4.63257,4.54751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,3,1.44553,1,0.161591
5.39308,-0.310703,-4.20717,-4.16993,5.26078,-0.686884,-4.19465,-4.15559,2.9872,-0.626634,-4.56924,-4.33874,5.39308,2.83089,-0.486212,-0.46965,8.93966,-2.87836,-0.944301,-0.9341,6.09355,-2.90497,-0.929118,-0.881775,2.51064,-0.342886,-4.50128,-4.43593,2.8805,-3.0137,-0.651715,-0.623322,0.909339,-1.5101,-4.22055,-4.08964,3.24515,-2.8085,-1.13005,-1.12065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,7,4.92946,8,8.56267
2.21129,2.88298,-2.74937,-2.56197,3.09532,-3.11618,-2.42715,-2.32349,1.41913,-3.06689,-3.18844,-2.55292,2.21129,-0.258615,0.042316,0.0350226,1.40834,0.458058,0.43388,0.301788,1.2921,0.848687,1.33598,0.787167,1.78907,-2.91425,-2.63823,-2.51814,0.599148,-0.205107,0.499691,0.276719,0.4426,0.736585,-3.06409,-2.65825,1.12392,1.33053,1.32972,1.25281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,3,2.42079,1,1.12392
0.0993121,-2.92518,-10.9219,-8.20472,0.595541,-2.46887,-9.13334,-8.13641,0.280226,0.496621,-10.0704,-7.96379,0.0993121,0.21641,-7.48425,-4.76718,0.442454,2.68072,-6.06873,-4.80619,0.245867,2.40488,-6.18567,-3.95032,0.788966,-1.43405,-8.26248,-7.82177,0.87138,2.64043,-4.69615,-4.31133,0.925587,1.42024,-8.25621,-8.12927,0.634901,-0.410662,-3.63291,-3.39389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,1,0.0462918
1.739,0.283281,0.959436,0.766057,2.84669,0.467421,0.464278,0.413754,2.38319,0.666715,0.817643,0.617906,1.739,-2.85831,-2.44676,-2.17415,2.26895,-2.31422,-2.12694,-1.95171,1.98885,-2.41833,-2.72944,-2.31385,2.26903,0.47998,0.469409,0.435951,0.753397,-1.81724,-2.23739,-1.78619,0.44838,1.88785,1.60284,1.24639,1.43234,-2.72037,-2.79586,-2.73934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,1,2.26903,3,1.62235
1.87004,0.152843,2.53141,2.28705,2.05034,-0.164081,2.45321,2.24279,1.99467,-0.0792528,2.86096,2.44574,1.87004,-2.98875,1.46867,1.25125,2.01353,-2.79088,1.55965,1.36164,1.69644,-2.91357,1.59554,1.143,1.37746,-0.736719,2.49537,2.30791,0.813844,2.25774,1.4452,1.08622,1.2355,0.670327,2.69232,2.6179,1.52219,-2.41368,1.2295,1.18706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,1,1.52219
1.02921,0.231554,4.50568,3.93637,1.26964,-0.639481,4.30831,3.8717,1.16973,-0.584425,4.00781,3.2226,1.02921,-2.91004,3.1464,2.58073,0.9059,2.81283,3.22336,2.5679,0.42446,2.62439,4.7011,3.00261,0.883402,0.574674,3.7429,3.36593,0.39942,2.39758,4.70226,3.76542,1.14963,-1.36574,3.16071,3.07518,0.0964956,-2.46219,3.33461,1.70796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,1,0.0547812,4,1.01355
3.63338,3.09826,-2.24764,-2.17083,4.81571,-2.84634,-1.95271,-1.90832,3.0828,-2.84188,-2.16284,-1.95079,3.63338,-0.043328,2.94096,2.86274,0.161782,2.85497,3.66052,1.48029,1.06185,-0.691837,3.13268,2.27672,2.01692,3.1276,-1.77552,-1.68355,1.29451,-1.05723,2.18056,1.97601,1.32023,-2.35097,-2.43052,-2.36519,0.48541,1.18706,3.28879,2.9311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394,2,1.47761,9,1.89671
11.5811,2.20697,0.663153,0.658338,10.554,2.16218,0.554332,0.549313,8.45231,2.14773,0.660087,0.639902,11.5811,-0.934622,0.56118,0.55696,5.28412,-0.744464,0.329952,0.317824,5.29276,-0.997578,0.571539,0.528728,6.07237,2.01873,0.679164,0.672219,4.34297,-0.836504,0.527461,0.516531,2.55285,2.45872,0.573204,0.563617,1.2236,-1.60316,0.610284,0.569746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,619,18,16.1478,27,17.4706
1.76507,3.10721,4.48422,4.21251,1.66122,2.74517,4.43968,4.14166,0.769462,2.30875,4.85144,3.70927,1.76507,-0.034386,5.71604,5.44425,1.66169,-0.019004,5.81299,5.515,0.647065,0.207031,6.42307,5.12227,0.239665,0.448651,4.43518,3.04092,1.08709,0.458581,5.74075,5.46239,0.868754,2.57634,4.50022,4.35839,0.487744,-2.34648,4.81434,4.45772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379,7,2.87127,4,1.48211
1.37211,-2.16893,2.59173,2.20521,1.45531,-2.34966,2.57026,2.21447,0.985987,-2.31971,3.88146,2.95735,1.37211,0.97266,1.09176,0.803093,0.809261,0.909214,1.04896,0.564149,1.24976,0.748767,0.362141,0.176593,1.13201,-1.46502,3.25062,2.99017,0.288915,2.77398,1.48459,0.582521,0.887812,2.66978,3.04582,2.90994,1.40084,0.562375,-0.101363,-0.0955339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,2,1.54337
1.19174,-0.80885,-8.00242,-7.5277,1.59113,-0.92251,-7.72695,-7.40899,1.52645,-0.56136,-8.08917,-7.50081,1.19174,2.33274,-6.16102,-5.68631,1.10011,2.63569,-6.21794,-5.69269,0.894086,3.09408,-6.01642,-5.00636,0.634734,0.33086,-7.56385,-6.98461,1.21174,-3.06073,-5.59824,-5.36338,1.23151,-0.974219,-8.02163,-7.94601,0.344577,0.419488,-4.74347,-4.18027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,1,1.23151,0,0
11.9243,-1.57242,-0.611191,-0.606925,15.2383,-1.51168,-0.238246,-0.237121,8.5522,-1.52546,-0.282678,-0.273322,11.9243,1.56917,0.312375,0.310008,7.01991,1.05582,0.945626,0.92924,5.70938,1.11598,1.02553,0.968982,1.6233,-1.55576,-0.493909,-0.431683,2.117,1.458,1.14396,1.07194,6.92982,-1.51836,-0.231003,-0.23042,3.78224,0.927134,0.912604,0.906418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,858,27,21.1246,19,12.073
1.10385,1.73693,-7.82112,-7.29807,1.22939,1.93188,-7.70325,-7.24737,1.72903,1.78214,-7.79496,-7.28939,1.10385,-1.40466,-6.60615,-6.08309,1.19778,-1.73839,-6.60018,-6.12856,0.649907,-1.94624,-7.02011,-5.72334,1.68326,1.37149,-7.58874,-7.45345,0.629918,-1.00603,-5.71535,-5.13089,0.697167,3.08329,-7.13251,-6.92664,0.580013,-3.0162,-6.82887,-6.55306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,1,1.68326,0,0
