cLO_pT,cLO_phi,cLO_eta,cLO_rap,c_pT,c_phi,c_eta,c_rap,chad_pT,chad_phi,chad_eta,chad_rap,cbarLO_pT,cbarLO_phi,cbarLO_eta,cbarLO_rap,cbar_pT,cbar_phi,cbar_eta,cbar_rap,cbarhad_pT,cbarhad_phi,cbarhad_eta,cbarhad_rap,d1_pT,d1_phi,d1_eta,d1_rap,d1bar_pT,d1bar_phi,d1bar_eta,d1bar_rap,d2_pT,d2_phi,d2_eta,d2_rap,d2bar_pT,d2bar_phi,d2bar_eta,d2bar_rap,d3_pT,d3_phi,d3_eta,d3_rap,d3bar_pT,d3bar_phi,d3bar_eta,d3bar_rap,d4_pT,d4_phi,d4_eta,d4_rap,d4bar_pT,d4bar_phi,d4bar_eta,d4bar_rap,multiplicity,chad_cone_mult,chad_ptcone,cbarhad_cone_mult,cbarhad_ptcone
0.621429,-1.82338,-8.32353,-7.36313,1.9111,-1.1694,-7.15971,-6.91972,2.04464,-0.953049,-7.12805,-6.72247,0.621429,1.31821,-5.13608,-4.17589,1.72143,0.1212,-4.73285,-4.45046,1.57323,0.620741,-4.7375,-4.16999,1.22182,-1.53702,-6.60611,-6.37434,1.31258,1.3411,-4.42011,-4.2138,1.22679,-0.371757,-7.20101,-7.12485,1.04593,-0.354492,-4.21094,-4.10897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,1,1.22679,0,0
1.50681,-1.14617,-1.12405,-0.863795,0.525752,-2.25723,-2.42595,-1.37751,0.497138,-0.840265,-3.93129,-2.39034,1.50681,1.99542,0.668113,0.489707,1.95442,2.40986,0.564336,0.455871,0.986489,2.48368,1.70158,0.916178,0.614093,-2.74777,-2.58626,-1.99702,1.16446,2.09238,0.673791,0.538823,0.908833,-0.148688,-2.94454,-2.81427,0.453132,-2.02885,2.07113,1.6939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,1,0.143345,2,0.975173
1.71733,-0.334739,3.83048,3.54736,1.50684,0.422971,4.02913,3.68514,0.798922,0.757507,5.01825,3.90952,1.71733,2.80685,2.72496,2.44473,2.1906,2.91731,2.80202,2.56803,2.01654,2.84797,2.81776,2.40899,0.787556,-0.730523,4.45288,4.01133,1.01982,-2.60724,2.92654,2.62232,1.07447,1.5765,3.90127,3.8042,1.52465,2.33281,2.2738,2.2243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,2,0.473391,1,0.350242
1.92667,0.187704,-4.3754,-4.13858,1.31414,0.205883,-4.05837,-3.64168,1.66691,2.5465,3.80867,3.28044,1.92667,-2.95389,-1.09565,-0.915043,3.3052,-2.14823,-1.47924,-1.39562,3.22991,-2.08536,-1.73852,-1.55011,1.79413,2.78715,3.59306,3.47238,2.3082,-2.2001,-1.3058,-1.24046,0.434221,0.800893,3.13529,2.71843,0.973443,-1.81043,-2.33033,-2.2167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,3,2.05446,2,3.28165
0.864695,-2.46633,-5.66719,-4.97292,1.96808,-2.823,-4.8328,-4.60384,1.19827,-2.98308,-6.0366,-5.26916,0.864695,0.67526,-3.22891,-2.53929,1.09509,-0.934519,-3.12832,-2.60366,0.747986,-0.897322,-3.25031,-2.09583,1.2327,2.63301,-5.28388,-5.05539,0.869105,-2.16037,-2.65741,-2.27674,0.796556,-1.70498,-5.78212,-5.61738,0.959683,0.143993,-1.99648,-1.88226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,2,0.430409,1,0.651547
0.993061,2.01562,-0.863544,-0.515111,1.72589,2.81541,-0.895726,-0.662465,1.46349,2.71693,-1.05948,-0.639654,0.993061,-1.12597,-3.07965,-2.49027,2.0051,-0.697645,-2.3275,-2.11051,1.15207,-0.994925,-3.52635,-2.73118,1.41945,2.12083,-0.875671,-0.754005,1.54748,-0.901671,-3.06295,-2.90721,0.847635,-2.3432,-0.507959,-0.442547,0.414531,2.5017,-2.69467,-2.25495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,1,1.41945,2,1.69917
4.91075,1.51963,6.53845,6.49385,4.53821,1.09389,6.30927,6.23534,3.57486,1.39969,6.46443,6.29296,4.91075,-1.62196,6.15251,6.10791,4.95834,-1.60857,6.16494,6.12116,3.48265,-1.5125,6.17582,5.99662,2.68075,1.10191,6.26992,6.21214,1.62705,-1.84701,5.79974,5.6562,1.28177,2.06032,6.52951,6.45932,2.01778,-1.24457,6.33486,6.30534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,6,5.69545,3,4.55698
2.54588,1.38299,-7.59464,-7.44565,2.31246,0.93497,-7.75352,-7.57792,2.22671,0.926225,-8.09608,-7.73609,2.54588,-1.7586,-4.79832,-4.64935,2.64724,-1.49554,-4.85472,-4.71552,1.93945,-1.47825,-4.89885,-4.46331,1.78742,0.972338,-7.4808,-7.35911,1.21528,-0.831708,-4.39729,-4.1636,0.448813,0.741594,-9.12884,-8.728,1.21484,-2.12507,-4.88953,-4.81199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,1,1.78742,3,1.73584
1.19797,0.280522,8.43755,7.96603,1.42762,0.428862,8.26675,7.89484,1.02877,0.431153,9.08334,8.19252,1.19797,-2.86107,6.20769,5.73617,1.14726,-2.98695,6.23262,5.73425,1.03332,-3.00915,6.13241,5.24528,1.47974,0.526567,8.51619,8.34723,0.288458,-2.05159,5.76427,4.53973,0.466071,-2.40315,8.18365,7.80327,0.898815,3.00847,6.05721,5.92353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,1,1.47974,1,0.0834064
2.41817,1.86042,4.46613,4.30341,1.84773,2.24848,4.48365,4.23061,0.941432,2.39532,5.29016,4.32465,2.41817,-1.28117,3.47455,3.31215,3.22343,-1.50166,3.46684,3.36904,1.97499,-1.58604,3.56434,3.14028,1.28276,2.4996,4.85783,4.6436,1.87438,-1.23321,3.10185,2.99056,0.360039,-0.366336,4.09514,3.56156,0.682792,-2.83485,3.71767,3.50498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,6,3.44131,7,5.01313
1.39587,1.99098,-5.71946,-5.33563,1.72474,1.83143,-5.57209,-5.29048,0.446799,1.55627,-7.64249,-5.9911,1.39587,-1.15061,-5.58317,-5.19935,1.13555,-1.02609,-5.74441,-5.23956,0.938402,-0.932403,-5.66047,-4.69213,0.853864,1.3458,-6.86756,-6.47164,0.424167,1.47562,-5.84375,-4.9569,0.427246,-2.01605,-5.56277,-5.1342,1.28524,-1.1552,-4.56312,-4.4933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,2,0.411307,1,0.0861609
8.82195,2.71182,2.89398,2.87982,7.19023,2.42546,2.84763,2.82648,4.83151,2.47501,2.8901,2.78974,8.82195,-0.429769,3.28609,3.27188,7.2168,-0.613016,3.38859,3.36749,5.67814,-0.687764,3.39602,3.32107,0.697316,2.3091,3.26588,2.75182,4.16503,-0.49325,3.34415,3.31946,4.14537,2.50279,2.80746,2.80036,1.78367,-1.15604,3.36217,3.32478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498,16,11.5623,16,13.624
4.87573,1.0092,1.48947,1.4488,4.46444,1.16832,1.90812,1.85707,3.7909,1.33136,1.82428,1.67826,4.87573,-2.13239,1.68836,1.64625,3.56663,-1.44205,1.80963,1.73278,2.36928,-1.5314,1.99471,1.68212,3.64213,1.43393,1.74995,1.71976,1.47147,-1.43747,1.35514,1.20903,0.408973,0.183621,1.85896,1.43815,0.914767,-1.68285,2.56031,2.43245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,4,5.32345,6,3.79884
3.36246,0.881818,-6.71482,-6.62408,2.49002,0.78628,-7.01796,-6.86315,2.54315,0.869491,-7.28697,-6.99077,3.36246,-2.25977,-1.85738,-1.77133,1.47544,3.09758,-1.6229,-1.30471,0.90944,-2.80549,-2.14534,-1.2262,1.60272,0.858825,-6.68785,-6.5405,0.627903,-2.80905,-0.864648,-0.519414,0.940672,0.887664,-7.85662,-7.73325,0.28155,-2.79754,-3.13163,-2.42915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,3,3.45967,1,0.0848483
1.10665,1.89918,5.6105,5.0891,1.48662,2.0826,5.44739,5.09633,1.36056,1.6666,6.24136,5.5707,1.10665,-1.24242,4.39881,3.87768,0.707761,-1.4407,4.7002,3.84895,0.427325,-1.1108,4.84134,3.14874,0.0966307,2.746,7.23835,4.95998,0.595234,-1.0925,3.09906,2.47987,1.31772,1.6019,6.05957,5.99291,0.168162,2.0956,5.49493,4.35612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,4,2.58299,2,1.10182
1.05811,-1.02938,7.68121,7.1303,0.858229,-1.02888,7.89086,7.19091,0.634917,-1.31601,8.84805,7.52964,1.05811,2.11222,5.8059,5.25501,1.10193,2.26907,5.77412,5.24995,0.746767,1.91983,6.07439,4.90476,0.48657,-1.2043,7.56017,6.78443,0.233882,-0.139741,6.98239,5.56304,0.160806,-1.66009,9.98385,8.80456,0.881123,2.15639,4.41067,4.2723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0
0.662199,-1.87775,-7.34283,-6.43615,1.19378,-2.31064,-6.77849,-6.30483,1.53328,-2.03437,-7.32666,-6.74139,0.662199,1.26384,-5.19013,-4.28361,0.556916,1.92918,-5.33156,-4.27635,0.420966,2.43208,-5.23288,-3.52484,0.95794,-1.95901,-6.46973,-6.13342,0.896218,1.64597,-3.54991,-3.18078,0.58254,-2.15849,-7.98628,-7.71232,0.668766,-1.95726,-4.26716,-4.04696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,2,0.622297,1,0.348012
1.68611,-1.06376,1.98192,1.70485,1.57656,-1.44022,1.85033,1.54918,0.32056,-1.95248,4.03232,2.07352,1.68611,2.07783,0.306238,0.230353,2.63922,2.44838,0.51347,0.450854,2.04043,2.45513,0.455943,0.309254,1.03863,-1.62378,2.27092,1.98107,0.813322,1.45255,0.320145,0.211711,0.742481,1.65764,2.39985,2.218,1.74321,2.8593,0.390438,0.376122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,1,0.412065,2,1.9467
3.47085,1.29292,2.16572,2.08251,5.23111,1.97093,2.3508,2.31203,6.21434,2.03354,2.11516,2.05361,3.47085,-1.84867,4.39306,4.30747,3.74227,-2.11143,4.4134,4.31227,3.10628,1.32,2.52649,2.31343,1.57051,2.12428,1.90215,1.75723,1.86831,1.71238,2.66237,2.55114,4.65247,2.00295,2.17647,2.17093,1.55392,0.842278,2.05779,2.01062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326,8,9.77581,13,6.44185
