cLO_pT,cLO_phi,cLO_eta,cLO_rap,c_pT,c_phi,c_eta,c_rap,chad_pT,chad_phi,chad_eta,chad_rap,cbarLO_pT,cbarLO_phi,cbarLO_eta,cbarLO_rap,cbar_pT,cbar_phi,cbar_eta,cbar_rap,cbarhad_pT,cbarhad_phi,cbarhad_eta,cbarhad_rap,d1_pT,d1_phi,d1_eta,d1_rap,d1bar_pT,d1bar_phi,d1bar_eta,d1bar_rap,d2_pT,d2_phi,d2_eta,d2_rap,d2bar_pT,d2bar_phi,d2bar_eta,d2bar_rap,d3_pT,d3_phi,d3_eta,d3_rap,d3bar_pT,d3bar_phi,d3bar_eta,d3bar_rap,d4_pT,d4_phi,d4_eta,d4_rap,d4bar_pT,d4bar_phi,d4bar_eta,d4bar_rap,multiplicity,chad_cone_mult,chad_ptcone,cbarhad_cone_mult,cbarhad_ptcone
0.749753,-2.51505,-2.96385,-2.16934,0.965059,2.54814,-2.74282,-2.13843,0.996077,2.48334,-2.50283,-1.73269,0.749753,0.626542,-4.49486,-3.69038,0.545588,0.998795,-4.8082,-3.73522,0.75497,0.355195,-4.37594,-3.35005,1.16538,2.54223,-1.73633,-1.72964,0.709437,1.10877,-3.98114,-3.96216,0.180803,-0.269129,-3.44789,-1.73615,0.540465,-0.760397,-3.70809,-2.9524,0.189571,-0.599621,-2.84574,-1.84191,0.0615354,1.27743,-3.67474,-1.62376,0.170061,-0.644883,-4.23535,-3.11531,0.372055,-0.813104,-3.32007,-2.81462,78,2,0.621771,1,0.201532
1.62411,1.95496,4.32479,4.01653,0.602553,1.51329,5.34124,4.35454,0.900749,1.10911,5.47656,4.5998,1.62411,-1.18663,2.35797,2.05705,0.736817,-2.01483,2.34605,1.56279,0.926267,-2.29382,1.68964,0.959738,1.03881,1.45197,4.41787,4.40893,0.569575,3.10335,0.115369,0.112068,0.357745,-0.680348,5.88908,4.78529,0.717632,-1.63175,1.90503,1.39443,0.201611,-0.650425,5.98401,5.01137,0.156341,-0.718939,5.75013,4.5526,0.270003,-1.85062,1.92709,1.25597,0.457839,-1.50335,1.86996,1.51025,142,3,0.875879,1,0.270003
1.77679,2.92146,-0.963805,-0.775719,1.52023,2.20552,-0.963455,-0.730284,1.2184,2.36206,-0.334735,-0.178528,1.77679,-0.220134,-1.76804,-1.5186,2.27097,-0.277021,-1.51711,-1.35555,1.56297,-0.286891,-2.07348,-1.62221,1.0284,2.84862,-0.512233,-0.507944,1.40604,-0.523325,-1.7123,-1.70771,0.571777,1.36292,0.233321,0.114837,0.383278,0.746992,-2.51204,-1.51135,0.230479,1.4025,-0.239026,-0.101904,0.341601,1.33622,0.531518,0.311805,0.293492,1.02881,-2.06109,-1.43211,0.130141,0.0690734,-2.92861,-1.60047,109,3,1.29449,3,2.22869
4.81215,0.865841,-3.61889,-3.5726,3.6791,0.876388,-3.5005,-3.42376,2.51139,1.11359,-3.36874,-3.12999,4.81215,-2.27575,-5.30468,-5.25832,2.34462,-2.61618,-6.15325,-5.9817,2.5584,-2.51722,-6.43895,-6.20646,0.974492,0.817455,-3.76488,-3.75474,0.280957,1.65683,-6.60676,-6.49648,1.60472,1.29175,-2.95772,-2.79098,2.7132,-2.4282,-6.24108,-6.17464,0.809409,1.38571,-2.8581,-2.70118,0.80248,1.19698,-3.04095,-2.88133,1.01376,-2.37456,-6.29099,-6.18458,1.70176,-2.46014,-6.20872,-6.16832,160,7,4.12632,4,2.93526
0.809836,-1.63504,-5.87476,-5.1305,1.44526,-1.09255,-5.28606,-4.92058,1.30951,-0.876472,-5.77537,-5.18457,0.809836,1.50655,-4.47415,-3.73031,1.10405,0.977973,-4.40978,-3.88711,0.614456,1.35988,-4.71502,-3.50507,0.863463,-0.705973,-5.86303,-5.85014,0.705659,2.72634,-3.72391,-3.70475,0.4814,-1.18571,-5.50385,-4.65394,0.836388,0.387645,-3.85184,-3.3958,0.264077,-1.5933,-5.28558,-4.5342,0.260879,-0.772824,-5.53491,-4.774,0.578815,0.440773,-3.71267,-3.43978,0.260212,0.269247,-4.09783,-3.33586,80,2,1.12434,0,0
2.3491,-1.27925,6.74018,6.56919,2.16619,-1.26268,6.67597,6.48012,1.65434,-1.22049,7.3003,6.85927,2.3491,1.86234,5.71512,5.54414,1.99285,1.51596,6.10754,5.88311,1.8728,1.69037,5.99379,5.62169,0.580047,-2.22411,7.60598,7.57784,1.46462,1.89918,5.86542,5.8609,1.42906,-0.871081,6.80045,6.59617,0.534582,1.08637,6.08329,5.3174,0.862368,-0.794586,6.68754,6.54581,0.573017,-0.986346,6.93989,6.6623,0.381811,1.13732,5.91966,5.42829,0.154495,0.960199,6.39216,5.18375,75,2,1.21109,2,1.84643
1.62581,-0.769484,4.07963,3.77195,2.37065,-1.6643,3.61864,3.45056,2.11941,-1.40179,3.53913,3.22886,1.62581,2.37211,5.14366,4.83577,2.49535,-2.60711,4.74273,4.58852,1.64591,-2.67322,5.11967,4.67569,1.1044,-1.72193,2.72495,2.71709,0.789215,-1.679,4.96149,4.9461,1.1261,-1.08803,3.90965,3.61135,1.38406,3.11154,4.76646,4.54857,0.516706,-1.24093,3.81115,3.4873,0.620434,-0.960848,3.96824,3.72321,0.869656,3.04055,4.63156,4.49192,0.52026,-3.05279,4.94851,4.62752,67,3,1.59311,1,0.52026
1.61791,2.88996,3.04081,2.73259,1.32118,2.80504,3.00624,2.59531,1.15442,2.76106,3.67749,2.99788,1.61791,-0.251636,1.5896,1.31217,2.64321,0.239732,1.67299,1.54419,2.51566,0.30006,1.72853,1.50792,1.17461,2.40655,2.96762,2.96065,1.96819,0.159469,1.41276,1.41054,0.411145,-2.08022,4.01782,3.038,0.63042,0.752859,2.28302,1.66809,0.234368,-2.62096,3.83991,2.99534,0.242374,-1.5592,3.89808,3.0804,0.355233,0.40685,2.18431,1.66991,0.319802,1.13911,2.2504,1.66621,207,2,0.195471,6,3.55878
4.65143,1.49671,-1.77409,-1.72752,2.27499,1.78797,-2.62575,-2.44751,4.23006,-0.357738,1.07421,0.998141,4.65143,-1.64488,-1.10978,-1.07036,6.29417,-1.75726,-1.15513,-1.1326,3.19723,0.00836707,2.53266,2.37433,3.06829,-0.295822,1.08261,1.08179,1.86019,-0.0305918,2.05721,2.05449,1.18299,-0.518923,1.03764,0.83424,1.34041,0.0624459,2.95518,2.72668,0.728671,-0.405543,0.908131,0.778469,0.466343,-0.696635,1.19945,0.906497,0.65231,-0.140494,2.99197,2.76698,0.713699,0.247717,2.8827,2.68869,254,4,4.59831,5,3.98222
1.30614,-2.64839,5.94449,5.52396,0.700058,-3.05039,6.58117,5.72059,0.769532,2.97924,7.16098,6.15064,1.30614,0.4932,2.36816,1.95889,0.187056,0.47195,3.72894,1.67458,0.521523,0.469681,2.27636,1.03769,0.370598,-0.450875,7.06258,6.99626,0.922677,0.468162,1.07515,1.06622,1.12974,2.88577,6.20351,5.90581,0.401155,-2.67541,1.90569,1.01355,0.443086,3.05553,6.2274,5.82385,0.697057,2.77817,6.17274,5.96948,0.346665,-2.55958,1.51848,1.04687,0.069517,2.9936,2.79307,0.973237,99,0,0,0,0
