cLO_pT,cLO_phi,cLO_eta,cLO_rap,c_pT,c_phi,c_eta,c_rap,chad_pT,chad_phi,chad_eta,chad_rap,cbarLO_pT,cbarLO_phi,cbarLO_eta,cbarLO_rap,cbar_pT,cbar_phi,cbar_eta,cbar_rap,cbarhad_pT,cbarhad_phi,cbarhad_eta,cbarhad_rap,d1_pT,d1_phi,d1_eta,d1_rap,d1bar_pT,d1bar_phi,d1bar_eta,d1bar_rap,d2_pT,d2_phi,d2_eta,d2_rap,d2bar_pT,d2bar_phi,d2bar_eta,d2bar_rap,d3_pT,d3_phi,d3_eta,d3_rap,d3bar_pT,d3bar_phi,d3bar_eta,d3bar_rap,d4_pT,d4_phi,d4_eta,d4_rap,d4bar_pT,d4bar_phi,d4bar_eta,d4bar_rap,multiplicity,chad_cone_mult,chad_ptcone,cbarhad_cone_mult,cbarhad_ptcone
2.55099,2.68967,5.73964,5.59117,2.01984,3.01276,5.63953,5.41992,1.08174,-2.50138,5.75604,5.02544,2.55099,-0.451927,6.18698,6.03851,0.764431,0.402012,7.20256,6.41303,1.04711,-0.0581945,6.80198,6.04617,0.863184,2.83793,4.93569,4.92279,0.404349,2.98479,5.77633,5.72005,0.905365,-1.61922,5.50124,5.0913,1.45004,-0.0856515,6.32739,6.12615,0.602797,-1.5172,5.31299,5.05638,0.311806,-1.81742,5.76521,5.13789,0.821168,-0.0488976,6.16254,6.00828,0.630154,-0.133554,6.50638,6.2671,133,7,2.37166,2,1.45132
1.14515,1.42353,3.37647,2.87893,0.806171,1.32591,3.48125,2.73671,0.609772,0.248456,3.6518,2.44099,1.14515,-1.71806,2.1804,1.70183,1.92691,-1.00085,2.00758,1.78129,1.04569,-0.875727,2.68426,1.94344,0.621967,-1.20392,1.9769,1.95329,0.431069,1.06197,2.69063,2.64127,0.817957,1.10421,3.15156,2.68601,1.26598,-1.19918,1.97202,1.73425,0.320814,0.822688,3.36016,2.75584,0.517505,1.2773,2.94959,2.62851,0.814526,-1.22689,1.82799,1.68068,0.452326,-1.14925,2.18818,1.81043,136,2,0.679289,2,1.0466
1.00687,-2.37624,5.07734,4.49282,1.03919,2.04578,4.96775,4.40482,0.870693,2.481,5.89541,4.99037,1.00687,0.765357,3.36517,2.78321,2.03238,1.43011,3.00535,2.78926,1.04987,1.62288,3.0079,2.26259,0.492062,-1.9579,4.42138,4.3827,0.571684,-2.89396,2.3553,2.32689,1.1098,2.03994,5.51419,5.2077,1.28931,1.17289,2.4763,2.23951,0.669627,1.96094,5.53312,5.31609,0.44541,2.15886,5.47288,5.07224,0.581482,1.27991,2.38622,2.12082,0.713858,1.08577,2.53636,2.34389,106,5,1.58453,2,0.4376
1.57977,-0.756327,0.924561,0.709196,0.548861,0.834434,1.72067,0.830555,0.727465,-0.563981,1.6755,0.803906,1.57977,2.38527,1.08454,0.845563,1.63198,2.57215,1.34863,1.09209,1.00209,2.43415,0.89231,0.445795,0.565208,1.50275,0.728599,0.710352,0.904682,1.64407,0.671598,0.664732,1.11354,-1.02675,1.06631,0.839952,0.739297,-2.79519,0.473577,0.285552,0.447566,-0.78349,1.14526,0.844672,0.687657,-1.18416,0.985968,0.836236,0.249598,-2.9901,0.717081,0.345104,0.496783,-2.69772,0.333239,0.238504,73,2,1.03295,2,1.02098
1.97417,-2.85491,4.35413,4.12636,1.96798,-3.0804,4.545,4.31605,1.76943,2.90148,4.93241,4.52976,1.97417,0.286685,4.53401,4.30621,2.05888,0.469514,4.33216,4.11937,0.953684,0.672404,4.53702,3.7074,0.165999,0.598999,3.3995,3.13295,0.584289,-0.191312,2.91315,2.88557,1.88439,2.96707,4.84903,4.72067,0.725905,1.33092,4.68158,4.13308,0.690229,3.00688,4.89073,4.68419,1.19503,2.94408,4.82339,4.74461,0.280888,0.973817,4.74124,4.03732,0.473039,1.54001,4.58094,4.21268,92,3,1.96181,1,0.280888
1.53712,3.0583,6.51558,6.18108,1.54415,-2.50873,6.92956,6.59728,0.807681,-2.3167,7.40968,6.44103,1.53712,-0.0832929,7.12734,6.79284,1.84699,-0.0373758,6.60882,6.35554,1.01385,-0.413807,7.27254,6.49139,0.413053,1.03584,7.09527,7.04121,1.01783,-0.030586,6.80922,6.79991,1.21466,-2.24543,6.53411,6.26691,0.386933,-1.80309,7.23704,6.20038,0.727294,-2.27386,6.57268,6.3832,0.488098,-2.20308,6.47215,6.11986,0.202078,-1.24698,7.29873,6.32804,0.240284,-2.2631,6.90269,6.07632,91,3,0.740509,2,1.0713
0.824629,0.237757,-2.36425,-1.66174,1.37901,-0.69805,-1.812,-1.45104,1.23681,-0.800965,-1.68164,-1.12637,0.824629,-2.90384,-0.66635,-0.338787,1.54199,-1.88703,-0.304696,-0.220022,1.49107,-1.76239,-0.826558,-0.532374,0.429683,1.53036,-1.29345,-1.25061,0.505049,-2.82487,-1.41751,-1.38492,1.56428,-1.0013,-1.24266,-1.09626,1.32111,-1.42189,-0.295963,-0.235503,0.854102,-1.14162,-1.16622,-1.05049,0.728436,-0.836568,-1.30649,-1.14756,0.853093,-1.39143,-0.219313,-0.190196,0.469133,-1.47729,-0.430261,-0.301049,29,2,1.58254,1,0.469133
0.52636,-0.648891,2.8169,1.73936,1.26187,0.0907949,2.25391,1.82853,0.808148,0.361923,3.5049,2.54206,0.52636,2.4927,4.86586,3.76104,0.844136,1.18094,4.41511,3.62727,0.635238,0.52664,4.54385,3.36437,0.741378,1.09897,3.12932,3.11197,0.614508,2.36348,3.21256,3.18749,0.561667,-0.729222,2.87811,2.16107,0.993183,-0.113065,3.80277,3.44298,0.405875,-0.829057,2.67632,2.22919,0.162915,-0.478287,3.22348,2.07736,0.389032,0.137005,3.91977,3.44066,0.623727,-0.268038,3.68762,3.44481,97,3,1.41639,2,0.719651
1.79893,-1.59819,-5.33426,-5.07035,1.59357,-1.66424,-5.05522,-4.73803,1.57519,-1.57676,-5.38959,-4.91929,1.79893,1.54341,-5.37597,-5.11207,1.39411,1.4851,-5.24169,-4.85721,1.45366,1.48516,-5.69801,-5.17723,0.833879,-1.81546,-5.66174,-5.64792,0.874915,1.36777,-5.8712,-5.85863,0.789959,-1.32451,-4.89244,-4.41393,0.593675,1.65863,-5.33587,-4.64959,0.355577,-1.13041,-4.9118,-4.37481,0.446359,-1.47878,-4.84912,-4.44971,0.39323,1.59672,-5.26771,-4.7946,0.202664,1.77898,-5.44641,-4.47832,117,4,1.84588,5,1.68061
2.21634,-2.3212,-3.46666,-3.27856,3.1465,-1.77807,-3.40652,-3.30438,2.46445,-1.82051,-3.54773,-3.30152,2.21634,0.820388,-4.67587,-4.48737,3.1918,0.506768,-4.27452,-4.13005,2.23774,0.364945,-4.628,-4.3415,0.476707,3.02292,-3.22183,-3.18085,1.00969,-0.248198,-3.94439,-3.93493,2.44821,-1.62624,-3.40434,-3.32417,1.52684,0.755323,-4.75186,-4.57262,1.42011,-1.54868,-3.38325,-3.32634,1.03822,-1.73244,-3.423,-3.32132,0.740891,0.861057,-4.79663,-4.61295,0.793946,0.656677,-4.69762,-4.53421,97,3,2.54037,2,1.53484
1.53842,-1.67926,-2.81315,-2.48246,1.93364,-2.42446,-2.8968,-2.66307,1.48925,-2.61189,-2.88756,-2.38764,1.53842,1.46233,-3.89981,-3.56612,1.75623,1.57182,-3.7718,-3.49827,1.59468,1.53099,-4.26401,-3.80144,0.266008,1.64442,-3.62482,-3.50343,0.457887,-0.133982,-3.35861,-3.3143,1.62407,-2.4643,-2.33835,-2.17584,1.7,1.80246,-4.07686,-3.9235,0.718174,-2.51287,-2.4936,-2.3033,0.90741,-2.42587,-2.19426,-2.06823,0.93461,1.91074,-3.98681,-3.86386,0.777452,1.67219,-4.16122,-3.99193,73,1,0.718174,3,1.97807
0.799718,-2.30542,1.72247,1.06304,1.1112,0.948603,1.60904,1.15415,1.88034,1.43796,1.35925,1.05127,0.799718,0.836169,3.56229,2.81106,1.11902,1.4822,3.4225,2.91016,0.639518,1.91995,4.48952,3.31623,1.24356,1.75138,0.679367,0.675675,0.738929,2.88,3.76214,3.74463,0.795805,0.935268,1.86512,1.41473,0.642651,0.691537,3.66859,3.0435,0.483138,0.984192,1.57206,1.25523,0.314134,0.859983,2.19582,1.6027,0.392633,0.418764,3.57023,3.0974,0.284899,1.07192,3.67541,2.98385,157,2,0.748759,4,1.0171
4.97545,0.484974,-6.36227,-6.31877,4.47954,0.483265,-6.4806,-6.42746,3.17277,0.455884,-6.48562,-6.3228,4.97545,-2.65662,-4.88347,-4.83998,3.75323,-2.8608,-4.87798,-4.8039,0.688647,2.16896,-4.65594,-3.54865,1.79737,0.0976644,-6.22145,-6.21844,0.505308,-0.489602,-3.36392,-3.32725,1.61731,0.856125,-6.58857,-6.42121,1.16013,2.37267,-3.90985,-3.62437,0.659908,1.00116,-6.66269,-6.44045,0.969036,0.757544,-6.52201,-6.40663,0.403716,2.42977,-4.01942,-3.56269,0.757423,2.34224,-3.84473,-3.6679,245,7,4.72304,5,1.86558
1.8778,-0.586271,5.12563,4.87889,2.32197,-0.313008,5.14402,4.96965,1.64188,-0.247603,4.92469,4.47929,1.8778,2.55532,6.92406,6.67729,1.21386,2.39382,7.37036,6.90684,1.34047,2.28519,7.72652,7.15179,0.539156,-0.200986,3.44768,3.41531,0.89723,2.19148,7.80472,7.79276,1.1036,-0.270372,5.24407,4.93693,0.454986,2.47079,7.52046,6.6206,0.547957,-0.441287,5.33766,5.04055,0.571278,-0.106498,5.11456,4.8357,0.147459,2.28951,8.07516,6.82409,0.311081,2.55635,7.06967,6.44066,90,3,1.49681,2,1.04469
1.58577,1.65548,6.50962,6.19008,1.54112,1.63863,6.48115,6.14792,1.00866,1.43577,7.20363,6.41842,1.58577,-1.48611,6.24927,5.92973,1.66062,-1.46418,6.2736,5.97531,0.61006,-1.6042,6.04435,4.82709,0.81271,1.57529,7.09573,7.0812,0.163664,0.790777,3.32164,3.04933,0.233085,0.929498,7.38371,5.88267,0.7386,-1.75526,5.8354,5.29874,0.151455,1.83831,7.17851,5.95195,0.184033,0.22304,6.86658,5.81476,0.2483,-1.49127,5.99058,5.1906,0.503091,-1.88441,5.7208,5.38359,49,3,1.33279,4,1.71868
3.47717,0.159041,-5.37718,-5.29185,2.59986,-0.0992822,-5.02745,-4.88379,1.95638,-0.13805,-5.7634,-5.41374,3.47717,-2.98255,-5.45063,-5.3653,3.31785,-2.82111,-5.62285,-5.52986,2.6957,-2.63397,-5.49853,-5.28485,0.308845,-1.44882,-4.39659,-4.3037,1.66398,-2.9918,-5.42628,-5.42278,1.90055,0.0196426,-5.75128,-5.62467,1.27776,-2.16036,-5.39119,-5.14409,1.20199,0.0401328,-5.67034,-5.5924,0.699249,-0.0155844,-5.87586,-5.67365,0.503198,-1.97887,-5.52306,-5.18596,0.788082,-2.27586,-5.27786,-5.11235,120,2,1.90124,6,5.57648
1.91516,1.03009,5.12848,4.88932,3.057,1.75983,4.76999,4.66215,2.67096,1.79846,5.04179,4.8249,1.91516,-2.1115,3.42274,3.1842,2.0506,-2.32028,3.59463,3.38074,1.15897,-1.9545,3.58007,2.90376,1.45301,2.05944,5.19853,5.19394,0.821162,-1.563,3.55843,3.54421,1.32144,1.5108,4.73406,4.50051,0.508061,-2.61907,3.22357,2.42192,0.67272,1.50251,4.86767,4.65229,0.648771,1.51941,4.57354,4.3452,0.275792,-2.77014,3.34747,2.63336,0.239041,-2.44456,3.02472,2.20404,78,3,2.7745,1,0.821162
1.14332,-0.456144,-0.755592,-0.48379,1.38148,-0.847207,-0.606453,-0.4237,1.03865,-0.60092,-1.81673,-1.1365,1.14332,2.68545,1.36012,0.95256,1.0674,-2.37829,1.60525,1.12934,0.582308,-2.02097,3.1704,1.92997,0.69226,-1.75336,-0.719109,-0.706905,0.873206,-1.79228,1.59892,1.5873,0.986815,0.0948943,-1.68474,-1.35514,0.333314,1.75652,3.37203,2.21422,0.667926,0.113696,-1.52086,-1.32696,0.319254,0.0555516,-1.9621,-1.39494,0.236086,1.3605,3.18132,2.34809,0.147085,2.4242,3.3108,2.07205,65,2,0.426057,0,0
1.38036,0.840423,6.26177,5.87192,1.62797,1.18374,6.19581,5.88851,0.710156,2.2487,6.74719,5.66649,1.38036,-2.30117,6.33083,5.94097,1.3397,-2.69452,6.33246,5.92619,0.403404,1.94684,7.7618,6.15615,0.0915153,2.71724,4.13943,3.53914,0.307005,0.241421,4.88514,4.79122,0.629861,2.18304,6.85764,6.21504,0.538731,2.54692,7.42871,6.66946,0.299329,2.05298,6.66887,6.01199,0.335315,2.29907,6.98804,6.41155,0.376108,2.45006,7.28455,6.7837,0.168362,2.76467,7.66443,6.53365,112,7,3.31488,3,1.17922
2.16545,-2.02966,5.06434,4.8684,2.51684,-1.44787,5.07115,4.89791,1.57396,-1.49093,5.14976,4.679,2.16545,1.11193,4.53728,4.34137,2.26181,0.697824,4.29755,4.08391,1.78712,0.729261,4.67599,4.27886,0.866592,-1.70645,4.00191,3.98912,0.10124,1.63745,2.92164,2.39464,0.750653,-1.24147,5.69818,5.1755,1.72668,0.683019,4.70057,4.55217,0.335343,-0.967818,5.88272,5.30631,0.437282,-1.45023,5.46793,5.05706,1.0653,0.679236,4.59986,4.50261,0.661402,0.689112,4.84405,4.62266,201,6,2.21243,3,1.84166
7.56238,-0.326981,3.87172,3.85244,9.33411,-0.308757,3.65982,3.64709,6.60982,-0.248519,3.68759,3.64516,7.56238,2.81461,1.66302,1.64509,4.52419,-3.00536,1.68032,1.63185,2.53863,-2.98617,1.67972,1.46394,0.193563,-1.64751,3.8943,3.68519,1.44521,-2.74137,1.09543,1.09173,6.57949,-0.219529,3.65555,3.64372,1.18925,2.99806,2.07322,1.81058,4.02277,-0.207234,3.65764,3.65018,2.5575,-0.238868,3.65194,3.63368,0.677843,2.99164,2.14184,1.9362,0.511444,3.00658,1.97457,1.66253,617,12,12.2237,12,7.16348
0.643528,-2.90623,3.7498,2.82207,2.16461,-1.82809,3.44746,3.25186,1.10796,-2.19731,3.59441,2.88444,0.643528,0.235367,6.84086,5.91014,0.213388,-1.33277,7.9214,5.96128,0.768788,-0.97795,7.46951,6.45833,0.338803,0.871577,3.70829,3.63002,0.45784,-1.59685,7.62161,7.57718,1.44607,-2.21433,2.91064,2.71528,0.47672,-0.386981,6.76529,5.90571,0.572372,-2.18646,3.02714,2.75081,0.87407,-2.23258,2.82586,2.68853,0.132831,-0.436814,7.41959,6.07183,0.344118,-0.367753,6.3233,5.7644,83,2,0.610238,2,0.590671
3.8857,-1.63799,4.19512,4.1257,1.97081,-1.15358,4.14062,3.91228,2.06208,-0.785823,4.16869,3.84502,3.8857,1.5036,4.35152,4.28209,3.93871,1.34486,4.29813,4.23043,3.71848,1.2589,4.42865,4.30516,1.663,-0.84798,4.04958,4.04607,2.79334,1.33951,4.35395,4.35271,0.41534,-0.534472,4.51265,3.54186,0.960896,1.02264,4.58738,4.21036,0.125586,-0.0914998,5.06017,3.66054,0.306637,-0.710935,4.07638,3.43777,0.36477,0.792305,4.78106,4.26075,0.611458,1.15926,4.42185,4.17099,268,4,2.42433,3,3.76957
1.50166,2.03623,4.77259,4.42664,1.65619,2.45108,4.88198,4.58253,1.05827,2.35205,4.86931,4.12194,1.50166,-1.10537,4.39065,4.04478,1.53405,-1.50043,4.44489,4.10955,1.00802,-1.52891,4.41415,3.629,0.651256,-2.57369,3.82198,3.79955,0.471935,0.445703,3.14889,3.10713,1.11903,1.74701,4.5704,4.26534,1.26992,-1.87768,4.04193,3.79318,0.722191,1.68018,4.37324,4.1816,0.401356,1.86748,4.84098,4.38035,0.771889,-1.83849,4.06329,3.89195,0.499536,-1.93825,4.00487,3.66448,188,3,1.09528,6,2.61812
0.314532,-0.956228,-2.85187,-1.33643,0.871565,-1.21556,-1.80789,-1.18948,0.991018,-1.11639,-2.35363,-1.58797,0.314532,2.18536,1.31457,0.347446,0.538821,-2.91162,1.07952,0.426986,0.639758,-2.64745,1.76487,0.791072,1.13252,-0.915936,-1.49669,-1.48988,0.342985,0.857189,1.9075,1.83444,0.254893,3.11104,-3.07917,-1.69441,0.968079,-2.5213,0.657895,0.469129,0.0813886,-2.36461,-3.28306,-1.5151,0.207154,2.82319,-2.79095,-1.86209,0.321892,-2.5567,0.912047,0.543047,0.646489,-2.50368,0.51497,0.415551,79,0,0,2,0.592776
1.07551,2.36764,0.562711,0.338946,0.827084,-2.44399,0.869989,0.458839,0.428682,-2.01964,-0.96374,-0.236121,1.07551,-0.773956,-3.19399,-2.65716,1.46788,-1.34495,-2.88655,-2.53226,0.711158,-1.95088,-3.19764,-2.13071,0.542,0.597274,0.187447,0.181591,0.958251,-1.58805,-2.32679,-2.31649,0.937931,-2.31332,-0.586626,-0.409051,0.387023,2.26398,-2.98688,-1.96592,0.300139,-2.323,-0.697266,-0.382872,0.637812,-2.30876,-0.532162,-0.427805,0.332571,2.34757,-2.51715,-1.94898,0.0621595,1.80092,-4.04753,-1.98618,106,3,1.23173,1,0.104077
3.96529,2.71778,2.14935,2.08439,5.57264,2.83982,2.39628,2.3619,3.27661,2.90326,2.36668,2.21573,3.96529,-0.423812,3.22078,3.15414,3.57022,-0.562732,2.9899,2.90907,2.58875,-0.615756,3.04367,2.81683,1.02053,2.76714,1.59593,1.5874,1.79363,-0.929104,2.86478,2.86178,2.26975,2.96431,2.58061,2.48985,1.04135,-0.0560673,3.08948,2.76103,1.09332,3.0091,2.6783,2.58647,1.17855,2.92276,2.47873,2.39912,0.496567,-0.233904,3.16513,2.82321,0.559554,0.101572,2.98856,2.70267,148,6,4.33568,4,2.44685
0.88501,1.59607,-2.2991,-1.64961,1.44751,0.973888,-1.83665,-1.49756,1.00831,0.591825,-1.63756,-0.968998,0.88501,-1.54553,-3.42325,-2.74931,0.798191,0.326877,-3.51331,-2.76089,0.743445,-1.6227,-3.53954,-2.50499,0.896003,0.57142,-1.54137,-1.53044,0.324964,-0.737405,-3.97177,-3.88719,0.113969,0.752935,-2.18053,-0.467812,0.593654,-2.06027,-2.64853,-1.97287,0.0826149,0.740074,-2.25655,-0.716565,0.0313794,0.786802,-1.94753,-0.216168,0.289604,-1.88565,-2.8632,-2.19126,0.31253,-2.22195,-2.36336,-1.75888,231,6,1.94203,4,1.28249
0.814577,-0.610519,-0.789205,-0.405735,1.41074,-1.57672,-0.715981,-0.447913,0.886211,-2.03169,-0.799009,-0.356441,0.814577,2.53107,-3.42883,-2.6926,1.81273,2.75392,-2.3273,-2.0729,1.20382,2.68498,-3.33374,-2.68649,1.0987,-2.11625,-0.291819,-0.289556,0.504647,0.785449,-2.5247,-2.48833,0.228274,0.691233,-1.45171,-0.427244,1.4478,3.02118,-2.94526,-2.74545,0.00694511,-2.18722,-4.38316,-0.53703,0.234987,0.698921,-0.714682,-0.328068,0.900982,3.06299,-2.93846,-2.80803,0.548896,2.9525,-2.95259,-2.65841,132,3,1.98838,5,2.05856
1.00252,-2.44219,-0.201467,-0.11247,2.07691,-1.74353,0.0890822,0.0722496,1.93632,-1.62538,0.432633,0.308045,1.00252,0.699403,2.32313,1.75618,0.70975,0.0362452,2.5472,1.72405,0.573922,-0.104151,2.60084,1.3865,0.803941,-2.61173,0.137513,0.135498,0.428581,-0.650586,2.61772,2.56788,1.63642,-1.20322,0.445395,0.381372,0.304565,0.715986,1.82951,0.791376,0.763449,-1.36303,0.439245,0.37217,0.891024,-1.06645,0.442187,0.389585,0.223528,0.716742,1.69307,0.938986,0.0810371,0.713901,2.13363,0.631579,89,3,2.07382,1,0.428581
0.795263,-1.29661,-1.88308,-1.19697,1.50112,-1.03135,-1.2659,-0.986538,1.26515,-0.599325,-1.92143,-1.35383,0.795263,1.84499,3.67033,2.91422,1.76743,-2.7075,2.86253,2.59362,1.02277,-2.73152,2.99601,2.23087,1.28214,-0.637222,-1.20277,-1.19786,0.475598,2.31394,1.35573,1.31975,0.0511682,1.29101,-4.49296,-1.5516,0.976824,-2.25339,2.95402,2.58945,0.126788,2.10415,-2.84173,-1.49826,0.098877,-0.652036,-3.19382,-1.6056,0.402655,-2.02514,2.97246,2.51757,0.591669,-2.40799,2.91104,2.64889,123,2,0.163684,1,0.591669
2.02354,1.53672,-6.67058,-6.45162,1.49851,0.591498,-6.91294,-6.56587,0.66103,0.637453,-8.32756,-7.18291,2.02354,-1.60487,-1.8683,-1.6619,0.78603,-2.22812,-2.07698,-1.21735,1.51282,-1.69879,-1.3661,-0.961485,0.177953,0.357125,-9.27953,-9.03982,0.791286,-2.70846,-0.713658,-0.704313,0.492491,0.73759,-7.42633,-6.59372,1.28092,-1.14839,-1.29318,-1.0886,0.293332,0.737465,-7.47316,-6.8014,0.199159,0.737774,-7.35312,-6.36994,0.840114,-1.08929,-1.2183,-1.09672,0.445044,-1.26014,-1.41521,-1.07669,125,1,0.294681,5,1.79761
4.241,-0.439895,3.29223,3.23346,3.82693,-0.579633,3.30519,3.23393,3.42883,-0.604129,3.21565,3.07375,4.241,2.7017,2.85858,2.80005,4.21724,2.79541,3.00574,2.94649,2.9147,2.6168,2.88441,2.69794,0.808176,-1.43151,2.91096,2.89636,1.09826,1.93581,2.8071,2.79915,2.94262,-0.400543,3.17807,3.12064,2.17427,2.94042,2.74984,2.65122,1.43092,-0.496516,3.1492,3.09319,1.52446,-0.310477,3.19627,3.14658,1.30306,2.99887,2.68165,2.61525,0.876746,2.85349,2.83763,2.70101,168,3,3.05563,7,4.93881
1.0936,-0.870228,-2.49346,-1.97686,0.792887,-1.63155,-2.87682,-2.1272,0.262224,2.40526,-2.88787,-1.00423,1.0936,2.27136,-3.90857,-3.38021,2.15291,2.79061,-3.40492,-3.2076,0.648816,2.10362,-4.76484,-3.60407,0.675562,-2.03313,-0.908837,-0.893854,0.470861,-2.90364,-2.69472,-2.65301,0.788043,1.43455,-1.48194,-1.06337,0.681987,1.38197,-4.61943,-4.03116,0.549309,1.47597,-1.36066,-1.11124,0.240284,1.33974,-1.7127,-0.998982,0.442479,1.59197,-4.51695,-4.11278,0.265751,1.0275,-4.68094,-3.93468,82,2,0.716826,2,0.635774
1.28938,-3.10226,-1.09219,-0.780497,1.07006,-1.99736,-1.32414,-0.891411,0.653088,-1.69611,-2.53457,-1.43153,1.28938,0.0393355,1.3609,1.00792,2.00538,0.196414,0.907944,0.756808,1.70704,0.246114,1.23151,0.9002,0.86334,-2.51148,-1.42907,-1.41758,1.02793,0.71288,0.447709,0.443887,0.63146,-0.222352,-2.04256,-1.44171,0.914663,-0.284109,1.61131,1.24975,0.406037,-0.21108,-1.69231,-1.28386,0.225494,-0.24265,-2.47342,-1.62731,0.338265,-0.175479,1.58296,1.08945,0.579553,-0.347431,1.62256,1.37596,77,2,0.492622,1,0.338265
1.26214,-0.486794,1.18719,0.850628,2.11087,-0.199683,1.25115,1.08306,1.97263,-0.220947,1.54343,1.23885,1.26214,2.6548,2.13321,1.71189,1.15398,1.81357,2.18249,1.70837,0.738401,1.2405,1.81131,0.913353,1.42461,-0.468051,1.52775,1.52341,0.617667,2.74161,1.36763,1.34582,0.686329,0.311576,1.38038,0.909106,0.929107,0.515434,0.980952,0.710127,0.354301,0.220183,1.0876,0.706502,0.33507,0.40823,1.61877,1.1154,0.618919,0.422532,0.917309,0.749761,0.318082,0.696936,1.07939,0.656709,58,4,2.22436,0,0
2.03189,1.87611,3.50293,3.28592,1.90214,1.17406,3.52667,3.28542,1.83791,0.931103,3.25837,2.87799,2.03189,-1.26548,2.54963,2.33541,2.87373,-1.05086,3.08124,2.96134,2.31928,-0.886102,3.28896,3.01869,1.44374,1.13976,2.63943,2.63482,0.790379,-1.67616,2.56146,2.5463,0.520079,0.318442,3.97236,3.18416,1.85026,-0.577779,3.33578,3.20391,0.253492,0.772198,3.85966,3.07778,0.31265,-0.0449029,3.90963,3.28521,0.749091,-0.691665,3.41022,3.23035,1.1093,-0.500964,3.27445,3.18438,80,6,3.34258,3,2.4974
1.06659,1.36263,2.75468,2.21697,1.78858,1.47899,2.78586,2.52222,1.50529,1.69183,2.83676,2.34407,1.06659,-1.77896,4.1008,3.55574,1.25843,-1.38982,3.70201,3.26082,1.17286,-1.24912,4.45701,3.78767,0.860032,2.0145,1.69039,1.67826,0.464215,0.671978,3.3397,3.29654,0.74161,1.31525,3.3489,2.82081,1.40171,-1.56543,4.14037,3.93045,0.457416,1.53319,3.13151,2.74754,0.311149,0.991796,3.532,2.90528,0.517663,-1.50104,4.25311,3.92987,0.885749,-1.60304,4.06602,3.93085,75,1,0.457416,4,2.5975
2.09489,2.92041,5.99889,5.79195,1.38544,-2.98383,6.15802,5.77015,0.895599,-3.0333,6.90554,6.02394,2.09489,-0.221185,5.30544,5.09851,4.01452,-0.488487,4.97892,4.91359,2.98334,-0.461505,5.0301,4.84941,1.03549,2.90947,6.22563,6.21662,1.41275,-0.140559,5.22175,5.2169,0.354967,-1.2338,6.94959,5.83737,1.70211,-0.72643,4.73895,4.58407,0.0713186,-1.89378,7.71582,5.77077,0.301809,-1.08841,6.54566,5.8948,0.733462,-0.56114,4.74736,4.56056,0.986056,-0.849127,4.71472,4.60291,66,0,0,4,3.57745
0.561852,-1.09472,5.18613,4.13873,1.16078,-1.27426,4.55276,4.06194,1.4746,-1.08096,4.15508,3.64392,0.561852,2.04687,7.4053,6.35768,0.130132,-3.10665,8.64291,6.19449,0.271814,-2.93197,7.03066,5.04136,0.651509,-0.610835,2.80414,2.78188,0.759524,-1.92039,4.97418,4.95757,0.941236,-1.3999,4.48283,4.09608,0.657046,1.5795,5.70584,5.09484,0.532876,-1.51929,4.5367,4.22697,0.417012,-1.2471,4.38689,3.94906,0.244863,1.86187,5.79336,4.98223,0.427361,1.41916,5.61381,5.18994,135,2,0.949888,0,0
0.370078,0.156533,-7.57272,-6.14368,1.23988,-1.51808,-6.43643,-5.98563,1.16075,-1.63326,-6.92119,-6.2438,0.370078,-2.98506,-5.44105,-4.01231,0.678692,-2.85617,-5.01268,-4.12672,0.518929,2.7566,-4.69925,-3.33359,1.21354,-1.42682,-6.14723,-6.14066,0.621614,1.98618,-4.08343,-4.05885,0.250214,2.97094,-7.79763,-6.36374,0.438997,-2.1225,-3.82573,-2.89605,0.179432,2.19613,-7.4051,-6.33097,0.175047,-2.5126,-7.49265,-6.39661,0.148469,-2.55896,-4.32151,-3.07865,0.310848,-1.91919,-3.36103,-2.7345,85,0,0,0,0
2.49078,-1.236,1.26236,1.13355,2.17265,-1.53656,1.47248,1.30063,1.54597,-1.4357,1.72036,1.2855,2.49078,1.90559,-1.24959,-1.12138,1.70994,2.45778,-1.64992,-1.39091,0.681197,2.57504,-3.07276,-1.97244,0.108939,-1.61822,3.72282,3.23812,0.610775,1.62556,-2.72509,-2.69987,1.43898,-1.42196,1.10221,0.945486,0.593886,-2.71775,-2.22012,-1.56382,0.836565,-1.3957,0.943015,0.836834,0.603105,-1.45839,1.29313,1.08075,0.361749,-2.48755,-1.89683,-1.40972,0.255386,-3.04686,-2.48627,-1.73336,143,2,0.867995,2,0.0273515
0.771994,-2.464,-7.69095,-6.90922,2.03152,-1.93718,-6.72344,-6.50587,1.98639,-1.6799,-6.52577,-6.18371,0.771994,0.677589,-6.01382,-5.23211,1.14025,-0.989735,-5.65419,-5.15196,0.775514,-1.46238,-6.48215,-5.47853,0.649162,-2.54099,-6.85875,-6.83615,0.334375,-2.81692,-6.83836,-6.75806,1.6391,-1.37477,-6.10927,-5.94536,0.775852,-1.0279,-5.52548,-5.02482,0.583707,-1.31801,-6.22621,-5.95641,1.05686,-1.40611,-6.03681,-5.93812,0.489205,-1.05159,-5.24128,-4.89017,0.287019,-0.987518,-5.87638,-5.18847,71,2,1.64056,2,1.64056
